GO_t term CLIN_Pr NOCLIN_Pr CLIN_Abs NOCLIN_Abs
GO 32774 45 97 0 0
GO 32775 45 97 0 0
GO 32776 0 10 45 87
GO 32780 45 96 0 1
GO 32781 45 96 0 1
GO 32784 45 96 0 1
GO 32787 45 97 0 0
GO 32790 44 97 1 0
GO 32794 44 96 1 1
GO 32843 45 97 0 0
GO 32870 0 1 45 96
GO 32879 45 97 0 0
GO 32880 45 97 0 0
GO 32881 45 97 0 0
GO 32885 45 94 0 3
GO 32890 45 96 0 1
GO 32892 45 96 0 1
GO 32940 45 97 0 0
GO 32950 23 31 22 66
GO 32951 23 31 22 66
GO 32954 45 97 0 0
GO 32955 45 97 0 0
GO 32973 45 97 0 0
GO 32977 45 97 0 0
GO 32978 45 97 0 0
GO 32981 0 1 45 96
GO 32984 45 97 0 0
GO 32988 44 97 1 0
GO 32989 1 2 44 95
GO 32991 45 97 0 0
GO 32993 45 97 0 0
GO 32995 0 1 45 96
GO 32996 0 1 45 96
GO 33013 45 97 0 0
GO 33014 45 97 0 0
GO 33036 45 97 0 0
GO 33043 45 96 0 1
GO 33044 45 96 0 1
GO 33051 21 26 24 71
GO 33094 0 2 45 95
GO 33108 0 1 45 96
GO 33120 43 94 2 3
GO 33157 45 97 0 0
GO 33177 45 97 0 0
GO 33178 45 97 0 0
GO 33194 45 97 0 0
GO 33195 45 96 0 1
GO 33202 45 97 0 0
GO 33212 45 96 0 1
GO 33214 45 96 0 1
GO 33218 45 97 0 0
GO 33220 45 96 0 1
GO 33228 45 97 0 0
GO 33229 44 44 1 53
GO 33238 45 97 0 0
GO 33241 45 97 0 0
GO 33256 0 1 45 96
GO 33257 0 1 45 96
GO 33281 45 97 0 0
GO 33293 45 97 0 0
GO 33317 45 97 0 0
GO 33345 45 95 0 2
GO 33353 45 97 0 0
GO 33359 45 96 0 1
GO 33365 45 97 0 0
GO 33383 44 96 1 1
GO 33384 44 96 1 1
GO 33499 45 90 0 7
GO 33526 45 97 0 0
GO 33539 45 97 0 0
GO 33542 45 97 0 0
GO 33554 45 97 0 0
GO 33558 45 97 0 0
GO 33567 45 97 0 0
GO 33585 45 96 0 1
GO 33592 45 97 0 0
GO 33643 15 4 30 93
GO 33644 1 1 44 96
GO 33646 15 3 30 94
GO 33647 1 0 44 97
GO 33648 1 0 44 97
GO 33655 1 0 44 97
GO 33674 45 97 0 0
GO 33676 44 97 1 0
GO 33677 45 97 0 0
GO 33680 45 97 0 0
GO 33692 45 97 0 0
GO 33711 44 97 1 0
GO 33719 23 39 22 58
GO 33736 0 7 45 90
GO 33739 45 97 0 0
GO 33745 45 96 0 1
GO 33748 0 1 45 96
GO 33785 44 97 1 0
GO 33786 44 97 1 0
GO 33812 0 1 45 96
GO 33817 44 97 1 0
GO 33818 43 95 2 2
GO 33819 45 97 0 0
GO 33825 0 2 45 95
GO 33856 45 96 0 1
GO 33862 45 97 0 0
GO 33863 0 3 45 94
GO 33865 45 97 0 0
GO 33866 45 97 0 0
GO 33875 45 97 0 0
GO 33890 45 97 0 0
GO 33993 0 1 45 96
GO 34017 45 96 0 1
GO 34023 45 70 0 27
GO 34028 45 82 0 15
GO 34030 45 97 0 0
GO 34032 45 97 0 0
GO 34033 45 97 0 0
GO 34035 45 97 0 0
GO 34040 45 97 0 0
GO 34057 45 96 0 1
GO 34058 0 1 45 96
GO 34061 45 97 0 0
GO 34062 45 97 0 0
GO 34192 0 8 45 89
GO 34194 0 8 45 89
GO 34198 45 97 0 0
GO 34200 44 97 1 0
GO 34203 45 97 0 0
GO 34204 45 97 0 0
GO 34212 45 97 0 0
GO 34213 45 96 0 1
GO 34214 45 97 0 0
GO 34219 45 97 0 0
GO 34220 45 97 0 0
GO 34221 0 2 45 95
GO 34224 0 1 45 96
GO 34227 45 97 0 0
GO 34248 45 97 0 0
GO 34249 45 97 0 0
GO 34250 45 97 0 0
GO 34257 23 4 22 93
GO 34258 23 4 22 93
GO 34293 0 2 45 95
GO 34308 45 97 0 0
GO 34309 44 95 1 2
GO 34311 45 97 0 0
GO 34312 45 97 0 0
GO 34335 45 97 0 0
GO 34336 43 94 2 3
GO 34337 45 97 0 0
GO 34353 44 95 1 2
GO 34355 45 97 0 0
GO 34404 45 97 0 0
GO 34421 45 97 0 0
GO 34440 45 97 0 0
GO 34458 45 97 0 0
GO 34459 45 96 0 1
GO 34470 45 97 0 0
GO 34471 45 97 0 0
GO 34504 0 1 45 96
GO 34552 43 96 2 1
GO 34567 0 11 45 86
GO 34599 45 97 0 0
GO 34605 45 97 0 0
GO 34611 45 97 0 0
GO 34613 45 97 0 0
GO 34614 45 97 0 0
GO 34618 45 97 0 0
GO 34620 45 97 0 0
GO 34622 45 97 0 0
GO 34627 45 97 0 0
GO 34628 45 97 0 0
GO 34635 45 97 0 0
GO 34637 45 97 0 0
GO 34639 0 18 45 79
GO 34641 45 97 0 0
GO 34644 45 97 0 0
GO 34645 45 97 0 0
GO 34654 45 97 0 0
GO 34655 45 97 0 0
GO 34656 45 97 0 0
GO 34660 45 97 0 0
GO 34661 45 97 0 0
GO 34708 45 97 0 0
GO 34722 45 95 0 2
GO 34755 45 97 0 0
GO 34762 45 97 0 0
GO 34763 45 97 0 0
GO 34764 45 96 0 1
GO 34765 45 97 0 0
GO 34766 45 97 0 0
GO 34767 45 96 0 1
GO 34775 45 97 0 0
GO 34979 45 96 0 1
GO 34983 45 96 0 1
GO 34986 45 97 0 0
GO 35091 0 1 45 96
GO 35194 45 95 0 2
GO 35250 0 1 45 96
GO 35251 42 75 3 22
GO 35303 40 63 5 34
GO 35304 40 43 5 54
GO 35306 40 43 5 54
GO 35307 40 43 5 54
GO 35312 45 97 0 0
GO 35326 42 56 3 41
GO 35335 2 5 43 92
GO 35368 35 29 10 68
GO 35375 3 0 42 97
GO 35383 45 97 0 0
GO 35384 45 97 0 0
GO 35429 0 4 45 93
GO 35433 24 81 21 16
GO 35434 45 59 0 38
GO 35435 45 97 0 0
GO 35438 45 97 0 0
GO 35442 45 97 0 0
GO 35443 45 97 0 0
GO 35444 45 96 0 1
GO 35461 21 19 24 78
GO 35539 45 96 0 1
GO 35556 45 97 0 0
GO 35596 45 97 0 0
GO 35597 45 96 0 1
GO 35599 45 38 0 59
GO 35600 45 96 0 1
GO 35601 45 97 0 0
GO 35639 45 97 0 0
GO 35672 45 97 0 0
GO 35673 45 97 0 0
GO 35690 45 97 0 0
GO 35710 0 1 45 96
GO 35725 45 97 0 0
GO 35821 45 97 0 0
GO 35864 0 1 45 96
GO 35870 45 96 0 1
GO 35888 0 18 45 79
GO 35890 8 31 37 66
GO 35891 8 31 37 66
GO 35966 45 97 0 0
GO 35967 45 97 0 0
GO 35999 45 97 0 0
GO 36001 44 97 1 0
GO 36009 44 97 1 0
GO 36048 45 96 0 1
GO 36049 45 96 0 1
GO 36055 45 96 0 1
GO 36065 2 0 43 97
GO 36088 0 2 45 95
GO 36094 45 97 0 0
GO 36103 0 7 45 90
GO 36104 0 7 45 90
GO 36172 0 2 45 95
GO 36173 23 29 22 68
GO 36211 45 97 0 0
GO 36218 44 96 1 1
GO 36220 45 96 0 1
GO 36221 44 96 1 1
GO 36222 45 96 0 1
GO 36245 22 4 23 93
GO 36265 45 97 0 0
GO 36289 44 96 1 1
GO 36293 3 1 42 96
GO 36307 45 94 0 3
GO 36308 44 95 1 2
GO 36355 45 93 0 4
GO 36361 45 97 0 0
GO 36374 45 95 0 2
GO 36397 45 35 0 62
GO 36405 5 0 40 97
GO 36406 5 0 40 97
GO 36440 45 97 0 0
GO 36442 45 97 0 0
GO 36455 45 97 0 0
GO 36460 0 10 45 87
GO 36506 45 97 0 0
GO 36524 2 4 43 93
GO 36525 2 4 43 93
GO 38083 2 7 43 90
GO 39633 8 31 37 66
GO 39678 3 5 42 92
GO 39695 0 1 45 96
GO 40007 45 58 0 39
GO 40008 45 97 0 0
GO 40011 45 97 0 0
GO 40012 43 50 2 47
GO 40013 19 20 26 77
GO 40029 45 95 0 2
GO 40033 45 95 0 2
GO 42026 45 97 0 0
GO 42030 45 96 0 1
GO 42035 0 1 45 96
GO 42036 0 1 45 96
GO 42044 40 50 5 47
GO 42083 45 97 0 0
GO 42084 45 96 0 1
GO 42085 45 74 0 23
GO 42088 0 1 45 96
GO 42092 0 1 45 96
GO 42093 0 1 45 96
GO 42108 0 1 45 96
GO 42110 0 1 45 96
GO 42113 0 1 45 96
GO 42126 2 2 43 95
GO 42127 0 1 45 96
GO 42128 2 1 43 96
GO 42132 45 96 0 1
GO 42133 45 97 0 0
GO 42135 45 97 0 0
GO 42136 45 97 0 0
GO 42147 0 1 45 96
GO 42150 45 97 0 0
GO 42157 45 97 0 0
GO 42158 45 97 0 0
GO 42168 45 97 0 0
GO 42171 44 97 1 0
GO 42176 45 96 0 1
GO 42178 0 2 45 95
GO 42180 45 97 0 0
GO 42181 45 97 0 0
GO 42182 45 97 0 0
GO 42219 22 20 23 77
GO 42221 45 97 0 0
GO 42245 44 97 1 0
GO 42254 45 97 0 0
GO 42255 45 97 0 0
GO 42256 45 97 0 0
GO 42273 45 97 0 0
GO 42274 45 97 0 0
GO 42277 45 97 0 0
GO 42278 45 97 0 0
GO 42279 45 83 0 14
GO 42286 45 97 0 0
GO 42301 45 97 0 0
GO 42304 45 97 0 0
GO 42325 45 97 0 0
GO 42327 45 97 0 0
GO 42330 45 97 0 0
GO 42350 3 7 42 90
GO 42357 44 97 1 0
GO 42362 45 97 0 0
GO 42364 45 97 0 0
GO 42371 45 97 0 0
GO 42373 45 97 0 0
GO 42380 45 97 0 0
GO 42398 45 97 0 0
GO 42401 45 97 0 0
GO 42402 22 19 23 78
GO 42407 1 1 44 96
GO 42413 22 20 23 77
GO 42430 45 97 0 0
GO 42435 45 97 0 0
GO 42436 22 17 23 80
GO 42440 45 97 0 0
GO 42445 0 2 45 95
GO 42447 0 2 45 95
GO 42450 45 97 0 0
GO 42451 45 97 0 0
GO 42453 1 34 44 63
GO 42454 45 97 0 0
GO 42455 45 97 0 0
GO 42493 45 97 0 0
GO 42534 0 1 45 96
GO 42536 0 1 45 96
GO 42537 45 59 0 38
GO 42538 45 97 0 0
GO 42542 45 97 0 0
GO 42545 44 97 1 0
GO 42546 45 97 0 0
GO 42558 45 97 0 0
GO 42559 45 97 0 0
GO 42575 45 97 0 0
GO 42577 45 96 0 1
GO 42578 45 97 0 0
GO 42586 45 97 0 0
GO 42592 45 97 0 0
GO 42594 45 97 0 0
GO 42597 45 97 0 0
GO 42601 0 1 45 96
GO 42602 45 97 0 0
GO 42622 1 0 44 97
GO 42623 45 97 0 0
GO 42625 45 97 0 0
GO 42626 45 97 0 0
GO 42698 0 1 45 96
GO 42709 45 96 0 1
GO 42710 45 97 0 0
GO 42723 45 97 0 0
GO 42724 45 97 0 0
GO 42726 45 97 0 0
GO 42727 45 97 0 0
GO 42732 0 9 45 88
GO 42737 45 97 0 0
GO 42742 0 2 45 95
GO 42743 44 74 1 23
GO 42744 44 74 1 23
GO 42763 0 3 45 94
GO 42764 0 2 45 95
GO 42770 0 1 45 96
GO 42771 0 1 45 96
GO 42773 45 97 0 0
GO 42775 45 97 0 0
GO 42776 1 1 44 96
GO 42777 45 97 0 0
GO 42780 45 97 0 0
GO 42788 45 94 0 3
GO 42802 45 97 0 0
GO 42803 45 97 0 0
GO 42816 45 97 0 0
GO 42817 0 15 45 82
GO 42819 45 97 0 0
GO 42822 45 97 0 0
GO 42823 45 97 0 0
GO 42832 0 1 45 96
GO 42834 43 97 2 0
GO 42836 0 1 45 96
GO 42838 0 1 45 96
GO 42839 0 1 45 96
GO 42840 0 1 45 96
GO 42843 0 9 45 88
GO 42851 45 95 0 2
GO 42852 45 95 0 2
GO 42866 45 97 0 0
GO 42867 0 3 45 94
GO 42873 0 4 45 93
GO 42879 0 4 45 93
GO 42883 45 97 0 0
GO 42886 45 97 0 0
GO 42887 45 97 0 0
GO 42891 45 97 0 0
GO 42895 45 97 0 0
GO 42906 0 7 45 90
GO 42907 0 7 45 90
GO 42908 0 3 45 94
GO 42910 0 3 45 94
GO 42930 45 97 0 0
GO 42937 45 45 0 52
GO 42938 45 97 0 0
GO 42939 45 97 0 0
GO 42940 0 8 45 89
GO 42942 0 8 45 89
GO 42943 0 3 45 94
GO 42945 0 3 45 94
GO 42953 45 97 0 0
GO 42954 45 97 0 0
GO 42960 2 15 43 82
GO 42968 0 1 45 96
GO 42970 0 1 45 96
GO 42979 45 97 0 0
GO 42981 1 1 44 96
GO 42995 45 97 0 0
GO 43005 1 1 44 96
GO 43021 45 97 0 0
GO 43022 45 97 0 0
GO 43023 45 97 0 0
GO 43024 45 97 0 0
GO 43038 45 97 0 0
GO 43039 45 97 0 0
GO 43043 45 97 0 0
GO 43062 0 1 45 96
GO 43066 0 1 45 96
GO 43067 1 1 44 96
GO 43069 0 1 45 96
GO 43085 45 97 0 0
GO 43086 45 97 0 0
GO 43087 45 97 0 0
GO 43090 0 2 45 95
GO 43093 45 97 0 0
GO 43094 45 97 0 0
GO 43096 45 97 0 0
GO 43097 45 97 0 0
GO 43100 23 94 22 3
GO 43101 45 97 0 0
GO 43102 45 97 0 0
GO 43103 45 73 0 24
GO 43111 3 3 42 94
GO 43137 45 97 0 0
GO 43138 45 97 0 0
GO 43140 45 97 0 0
GO 43142 45 97 0 0
GO 43150 8 4 37 93
GO 43157 45 94 0 3
GO 43163 45 97 0 0
GO 43164 45 97 0 0
GO 43165 45 97 0 0
GO 43167 45 97 0 0
GO 43168 45 97 0 0
GO 43169 45 97 0 0
GO 43170 45 97 0 0
GO 43171 45 97 0 0
GO 43173 45 97 0 0
GO 43174 45 97 0 0
GO 43175 45 97 0 0
GO 43177 45 97 0 0
GO 43178 0 1 45 96
GO 43190 45 97 0 0
GO 43199 23 29 22 68
GO 43200 45 97 0 0
GO 43201 45 97 0 0
GO 43207 45 97 0 0
GO 43211 0 12 45 85
GO 43213 45 97 0 0
GO 43225 45 97 0 0
GO 43226 45 97 0 0
GO 43227 45 97 0 0
GO 43228 45 97 0 0
GO 43229 45 97 0 0
GO 43231 45 97 0 0
GO 43232 45 97 0 0
GO 43233 45 97 0 0
GO 43244 45 97 0 0
GO 43253 0 1 45 96
GO 43254 45 97 0 0
GO 43255 45 94 0 3
GO 43269 45 97 0 0
GO 43270 45 96 0 1
GO 43271 45 97 0 0
GO 43273 45 97 0 0
GO 43333 45 97 0 0
GO 43335 45 97 0 0
GO 43364 45 96 0 1
GO 43365 45 96 0 1
GO 43367 0 1 45 96
GO 43412 45 97 0 0
GO 43413 43 97 2 0
GO 43414 45 97 0 0
GO 43418 0 1 45 96
GO 43420 0 4 45 93
GO 43431 45 97 0 0
GO 43433 45 97 0 0
GO 43436 45 97 0 0
GO 43446 0 6 45 91
GO 43448 0 6 45 91
GO 43462 45 97 0 0
GO 43467 45 97 0 0
GO 43470 45 95 0 2
GO 43471 45 95 0 2
GO 43484 43 94 2 3
GO 43487 45 97 0 0
GO 43488 45 97 0 0
GO 43489 45 97 0 0
GO 43492 45 97 0 0
GO 43527 45 97 0 0
GO 43530 45 96 0 1
GO 43531 45 97 0 0
GO 43543 45 97 0 0
GO 43545 45 97 0 0
GO 43546 45 97 0 0
GO 43547 45 97 0 0
GO 43549 45 97 0 0
GO 43555 45 96 0 1
GO 43562 44 94 1 3
GO 43565 45 97 0 0
GO 43570 6 1 39 96
GO 43571 6 1 39 96
GO 43590 45 97 0 0
GO 43596 45 96 0 1
GO 43601 45 96 0 1
GO 43603 45 97 0 0
GO 43604 45 97 0 0
GO 43605 0 3 45 94
GO 43621 45 96 0 1
GO 43624 45 97 0 0
GO 43628 45 97 0 0
GO 43631 45 97 0 0
GO 43632 44 96 1 1
GO 43647 45 96 0 1
GO 43648 45 97 0 0
GO 43649 45 96 0 1
GO 43650 45 97 0 0
GO 43656 15 3 30 94
GO 43657 15 4 30 93
GO 43682 2 0 43 97
GO 43686 45 97 0 0
GO 43687 45 97 0 0
GO 43708 45 97 0 0
GO 43711 45 97 0 0
GO 43726 45 97 0 0
GO 43737 8 1 37 96
GO 43751 43 43 2 54
GO 43765 45 96 0 1
GO 43768 45 96 0 1
GO 43771 45 97 0 0
GO 43798 0 1 45 96
GO 43828 45 91 0 6
GO 43846 45 97 0 0
GO 43847 45 97 0 0
GO 43856 44 97 1 0
GO 43865 45 91 0 6
GO 43872 0 1 45 96
GO 43874 45 97 0 0
GO 43891 45 96 0 1
GO 43893 24 81 21 16
GO 43900 30 78 15 19
GO 43901 30 78 15 19
GO 43902 0 1 45 96
GO 43903 1 0 44 97
GO 43906 45 97 0 0
GO 43907 45 95 0 2
GO 43918 22 16 23 81
GO 43933 45 97 0 0
GO 43934 0 3 45 94
GO 43935 0 2 45 95
GO 43952 45 97 0 0
GO 43953 45 97 0 0
GO 43957 26 58 19 39
GO 43963 45 96 0 1
GO 44003 45 97 0 0
GO 44004 45 97 0 0
GO 44010 45 97 0 0
GO 44011 45 96 0 1
GO 44036 45 97 0 0
GO 44038 45 97 0 0
GO 44042 45 97 0 0
GO 44068 45 96 0 1
GO 44070 45 97 0 0
GO 44085 45 97 0 0
GO 44087 45 97 0 0
GO 44089 45 97 0 0
GO 44091 45 97 0 0
GO 44092 45 97 0 0
GO 44093 45 97 0 0
GO 44106 45 97 0 0
GO 44110 0 1 45 96
GO 44116 0 1 45 96
GO 44117 0 1 45 96
GO 44119 0 1 45 96
GO 44174 1 0 44 97
GO 44175 1 0 44 97
GO 44179 45 96 0 1
GO 44183 45 97 0 0
GO 44208 45 94 0 3
GO 44212 45 97 0 0
GO 44215 15 4 30 93
GO 44216 15 4 30 93
GO 44217 15 4 30 93
GO 44218 1 1 44 96
GO 44237 45 97 0 0
GO 44238 45 97 0 0
GO 44242 45 97 0 0
GO 44247 0 30 45 67
GO 44248 45 97 0 0
GO 44249 45 97 0 0
GO 44255 45 97 0 0
GO 44257 45 97 0 0
GO 44260 45 97 0 0
GO 44262 45 97 0 0
GO 44264 45 97 0 0
GO 44265 45 97 0 0
GO 44267 45 97 0 0
GO 44270 45 97 0 0
GO 44271 45 97 0 0
GO 44272 45 97 0 0
GO 44273 43 97 2 0
GO 44275 45 97 0 0
GO 44279 1 1 44 96
GO 44281 45 97 0 0
GO 44282 45 97 0 0
GO 44283 45 97 0 0
GO 44318 45 97 0 0
GO 44352 0 1 45 96
GO 44354 0 1 45 96
GO 44355 45 97 0 0
GO 44364 45 97 0 0
GO 44374 45 96 0 1
GO 44389 0 2 45 95
GO 44391 45 97 0 0
GO 44403 45 97 0 0
GO 44406 1 1 44 96
GO 44409 45 97 0 0
GO 44411 3 5 42 92
GO 44419 45 97 0 0
GO 44421 30 14 15 83
GO 44422 45 97 0 0
GO 44423 16 23 29 74
GO 44424 45 97 0 0
GO 44425 45 97 0 0
GO 44427 45 97 0 0
GO 44428 45 97 0 0
GO 44429 2 3 43 94
GO 44431 2 1 43 96
GO 44433 0 1 45 96
GO 44434 0 1 45 96
GO 44435 0 1 45 96
GO 44440 0 1 45 96
GO 44441 1 0 44 97
GO 44444 45 97 0 0
GO 44445 45 97 0 0
GO 44446 45 97 0 0
GO 44452 44 96 1 1
GO 44454 45 96 0 1
GO 44455 1 2 44 95
GO 44459 45 97 0 0
GO 44461 45 97 0 0
GO 44462 45 97 0 0
GO 44463 45 97 0 0
GO 44464 45 97 0 0
GO 44501 45 96 0 1
GO 44547 21 1 24 96
GO 44550 45 97 0 0
GO 44569 45 86 0 11
GO 44620 44 96 1 1
GO 44650 1 1 44 96
GO 44659 8 31 37 66
GO 44661 8 31 37 66
GO 44703 0 3 45 94
GO 44715 45 96 0 1
GO 44716 45 96 0 1
GO 44728 45 97 0 0
GO 44729 45 96 0 1
GO 44764 45 97 0 0
GO 44769 45 97 0 0
GO 44776 45 97 0 0
GO 44780 0 7 45 90
GO 44781 0 7 45 90
GO 44786 45 97 0 0
GO 44787 45 97 0 0
GO 44799 0 2 45 95
GO 44815 45 96 0 1
GO 44872 45 97 0 0
GO 44873 45 97 0 0
GO 44874 45 97 0 0
GO 44877 45 97 0 0
GO 45004 45 97 0 0
GO 45005 45 97 0 0
GO 45013 45 96 0 1
GO 45017 45 97 0 0
GO 45047 45 97 0 0
GO 45064 0 1 45 96
GO 45074 0 1 45 96
GO 45082 0 1 45 96
GO 45087 0 1 45 96
GO 45117 0 3 45 94
GO 45127 26 3 19 94
GO 45137 0 1 45 96
GO 45152 45 97 0 0
GO 45181 45 96 0 1
GO 45182 45 97 0 0
GO 45184 45 97 0 0
GO 45185 0 1 45 96
GO 45203 45 97 0 0
GO 45226 45 88 0 9
GO 45229 45 97 0 0
GO 45239 45 97 0 0
GO 45240 45 97 0 0
GO 45250 45 97 0 0
GO 45252 45 97 0 0
GO 45254 45 97 0 0
GO 45259 45 97 0 0
GO 45260 45 97 0 0
GO 45261 45 97 0 0
GO 45262 45 97 0 0
GO 45263 45 97 0 0
GO 45264 45 97 0 0
GO 45271 1 11 44 86
GO 45272 1 10 44 87
GO 45273 45 97 0 0
GO 45274 45 97 0 0
GO 45275 1 1 44 96
GO 45277 1 2 44 95
GO 45281 45 97 0 0
GO 45282 45 97 0 0
GO 45283 0 7 45 90
GO 45284 0 7 45 90
GO 45321 0 1 45 96
GO 45324 0 1 45 96
GO 45333 45 97 0 0
GO 45337 44 96 1 1
GO 45338 44 96 1 1
GO 45414 0 1 45 96
GO 45415 0 1 45 96
GO 45437 45 83 0 14
GO 45454 45 97 0 0
GO 45717 0 24 45 73
GO 45719 45 94 0 3
GO 45723 45 97 0 0
GO 45727 45 97 0 0
GO 45732 45 96 0 1
GO 45733 45 97 0 0
GO 45740 45 97 0 0
GO 45752 0 1 45 96
GO 45786 45 97 0 0
GO 45807 0 1 45 96
GO 45819 45 95 0 2
GO 45828 45 91 0 6
GO 45833 45 97 0 0
GO 45834 45 97 0 0
GO 45848 45 96 0 1
GO 45851 45 97 0 0
GO 45852 0 4 45 93
GO 45859 45 97 0 0
GO 45860 45 97 0 0
GO 45861 45 91 0 6
GO 45862 45 97 0 0
GO 45892 45 97 0 0
GO 45893 45 97 0 0
GO 45900 45 97 0 0
GO 45903 45 97 0 0
GO 45911 45 96 0 1
GO 45912 45 97 0 0
GO 45913 45 95 0 2
GO 45922 0 24 45 73
GO 45923 45 97 0 0
GO 45926 45 94 0 3
GO 45927 0 1 45 96
GO 45930 45 97 0 0
GO 45934 45 97 0 0
GO 45935 45 97 0 0
GO 45936 45 97 0 0
GO 45937 45 97 0 0
GO 45944 0 1 45 96
GO 45947 45 97 0 0
GO 45948 44 97 1 0
GO 45974 45 95 0 2
GO 45975 45 95 0 2
GO 45980 0 6 45 91
GO 45990 45 96 0 1
GO 46031 45 97 0 0
GO 46033 45 94 0 3
GO 46034 45 97 0 0
GO 46035 45 97 0 0
GO 46036 45 97 0 0
GO 46037 45 97 0 0
GO 46039 45 97 0 0
GO 46040 45 97 0 0
GO 46046 45 97 0 0
GO 46047 45 97 0 0
GO 46049 45 97 0 0
GO 46050 45 97 0 0
GO 46051 45 97 0 0
GO 46052 45 97 0 0
GO 46058 45 94 0 3
GO 46060 45 97 0 0
GO 46061 45 97 0 0
GO 46065 45 66 0 31
GO 46070 45 97 0 0
GO 46072 45 96 0 1
GO 46073 45 36 0 61
GO 46075 45 97 0 0
GO 46076 45 97 0 0
GO 46077 45 96 0 1
GO 46078 45 96 0 1
GO 46080 45 97 0 0
GO 46081 45 97 0 0
GO 46083 45 96 0 1
GO 46084 45 96 0 1
GO 46085 45 97 0 0
GO 46086 45 94 0 3
GO 46087 45 96 0 1
GO 46092 45 96 0 1
GO 46094 1 34 44 63
GO 46098 0 6 45 91
GO 46100 45 79 0 18
GO 46101 45 74 0 23
GO 46102 45 87 0 10
GO 46103 45 73 0 24
GO 46104 45 97 0 0
GO 46108 45 97 0 0
GO 46112 45 97 0 0
GO 46113 45 96 0 1
GO 46115 1 34 44 63
GO 46116 45 97 0 0
GO 46121 45 96 0 1
GO 46122 1 34 44 63
GO 46124 1 34 44 63
GO 46125 45 97 0 0
GO 46127 45 96 0 1
GO 46128 45 97 0 0
GO 46129 45 97 0 0
GO 46130 45 87 0 10
GO 46131 45 97 0 0
GO 46132 45 97 0 0
GO 46133 45 97 0 0
GO 46134 45 97 0 0
GO 46135 45 97 0 0
GO 46144 45 97 0 0
GO 46145 45 95 0 2
GO 46146 45 97 0 0
GO 46148 45 97 0 0
GO 46164 45 97 0 0
GO 46165 45 97 0 0
GO 46166 45 97 0 0
GO 46168 0 4 45 93
GO 46173 45 97 0 0
GO 46174 45 97 0 0
GO 46176 45 97 0 0
GO 46177 45 97 0 0
GO 46183 1 22 44 75
GO 46184 45 97 0 0
GO 46185 45 97 0 0
GO 46189 0 1 45 96
GO 46209 45 94 0 3
GO 46210 45 94 0 3
GO 46218 22 17 23 80
GO 46219 45 97 0 0
GO 46256 45 45 0 52
GO 46260 45 45 0 52
GO 46263 45 45 0 52
GO 46316 1 22 44 75
GO 46341 44 97 1 0
GO 46342 0 1 45 96
GO 46346 0 5 45 92
GO 46348 37 39 8 58
GO 46349 45 97 0 0
GO 46351 45 96 0 1
GO 46364 45 97 0 0
GO 46365 45 97 0 0
GO 46368 3 7 42 90
GO 46373 19 12 26 85
GO 46377 4 30 41 67
GO 46378 18 32 27 65
GO 46379 45 88 0 9
GO 46383 0 2 45 95
GO 46385 45 97 0 0
GO 46386 45 97 0 0
GO 46390 45 97 0 0
GO 46391 44 97 1 0
GO 46392 0 1 45 96
GO 46394 45 97 0 0
GO 46395 45 97 0 0
GO 46396 0 3 45 94
GO 46397 0 3 45 94
GO 46400 45 97 0 0
GO 46401 45 97 0 0
GO 46402 6 19 39 78
GO 46415 0 1 45 96
GO 46416 45 97 0 0
GO 46417 45 97 0 0
GO 46421 45 96 0 1
GO 46425 0 1 45 96
GO 46426 0 1 45 96
GO 46428 45 97 0 0
GO 46429 45 97 0 0
GO 46434 45 97 0 0
GO 46436 45 97 0 0
GO 46437 45 95 0 2
GO 46439 45 97 0 0
GO 46440 45 53 0 44
GO 46451 45 97 0 0
GO 46452 45 97 0 0
GO 46459 45 97 0 0
GO 46466 0 1 45 96
GO 46467 45 97 0 0
GO 46471 45 97 0 0
GO 46474 45 97 0 0
GO 46475 0 1 45 96
GO 46479 0 1 45 96
GO 46483 45 97 0 0
GO 46484 44 97 1 0
GO 46486 45 97 0 0
GO 46487 45 97 0 0
GO 46490 45 97 0 0
GO 46493 45 97 0 0
GO 46496 45 97 0 0
GO 46498 45 97 0 0
GO 46500 45 97 0 0
GO 46501 45 97 0 0
GO 46502 45 95 0 2
GO 46503 0 1 45 96
GO 46514 0 1 45 96
GO 46527 42 77 3 20
GO 46537 45 97 0 0
GO 46545 0 1 45 96
GO 46566 22 2 23 95
GO 46583 45 97 0 0
GO 46618 45 97 0 0
GO 46631 0 1 45 96
GO 46632 0 1 45 96
GO 46649 0 1 45 96
GO 46653 45 97 0 0
GO 46654 45 97 0 0
GO 46655 45 96 0 1
GO 46656 45 96 0 1
GO 46660 0 1 45 96
GO 46661 0 1 45 96
GO 46677 45 97 0 0
GO 46678 45 97 0 0
GO 46685 45 97 0 0
GO 46686 21 5 24 92
GO 46688 45 96 0 1
GO 46689 45 97 0 0
GO 46690 45 96 0 1
GO 46700 45 97 0 0
GO 46710 45 97 0 0
GO 46716 1 1 44 96
GO 46718 45 97 0 0
GO 46729 0 1 45 96
GO 46777 45 97 0 0
GO 46790 44 96 1 1
GO 46798 0 1 45 96
GO 46812 1 0 44 97
GO 46820 45 97 0 0
GO 46834 0 31 45 66
GO 46835 45 97 0 0
GO 46836 45 97 0 0
GO 46838 45 96 0 1
GO 46839 45 96 0 1
GO 46855 45 96 0 1
GO 46857 0 2 45 95
GO 46870 45 96 0 1
