GO_term	term	CLIN2_Pr	NOCLIN_Pr	CLIN2_Abs	NOCLIN_Abs
GO	15355	22	81	0	16
GO	15360	22	81	0	16
GO	15368	0	61	22	36
GO	15370	22	96	0	1
GO	15385	22	97	0	0
GO	15386	22	90	0	7
GO	15399	22	97	0	0
GO	15405	22	97	0	0
GO	15407	0	12	22	85
GO	15412	22	27	0	70
GO	15415	22	97	0	0
GO	15419	22	32	0	65
GO	15437	22	97	0	0
GO	15440	22	96	0	1
GO	15450	22	97	0	0
GO	15453	21	56	1	41
GO	15462	22	96	0	1
GO	15471	22	92	0	5
GO	15473	0	29	22	68
GO	15489	22	97	0	0
GO	15490	0	1	22	96
GO	15491	22	97	0	0
GO	15496	22	34	0	63
GO	15499	0	14	22	83
GO	15501	22	72	0	25
GO	15503	22	32	0	65
GO	15506	0	1	22	96
GO	15519	0	5	22	92
GO	15546	0	3	22	94
GO	15556	22	95	0	2
GO	15562	22	97	0	0
GO	15565	0	18	22	79
GO	15591	0	12	22	85
GO	15606	0	1	22	96
GO	15608	0	12	22	85
GO	15611	0	12	22	85
GO	15616	22	97	0	0
GO	15628	22	97	0	0
GO	15643	22	97	0	0
GO	15645	0	1	22	96
GO	15647	22	97	0	0
GO	15648	22	97	0	0
GO	15651	0	19	22	78
GO	15654	22	30	0	67
GO	15658	0	2	22	95
GO	15662	22	61	0	36
GO	15666	22	96	0	1
GO	15669	0	1	22	96
GO	15671	0	1	22	96
GO	15672	22	97	0	0
GO	15675	22	96	0	1
GO	15677	1	5	21	92
GO	15684	22	97	0	0
GO	15688	22	97	0	0
GO	15689	22	27	0	70
GO	15691	22	97	0	0
GO	15692	0	2	22	95
GO	15693	22	96	0	1
GO	15695	22	97	0	0
GO	15696	22	97	0	0
GO	15697	0	47	22	50
GO	15698	22	97	0	0
GO	15699	2	15	20	82
GO	15700	2	15	20	82
GO	15706	0	2	22	95
GO	15709	22	29	0	68
GO	15710	22	30	0	67
GO	15711	22	97	0	0
GO	15718	22	87	0	10
GO	15724	0	14	22	83
GO	15735	0	1	22	96
GO	15736	0	1	22	96
GO	15740	22	97	0	0
GO	15741	22	90	0	7
GO	15744	22	97	0	0
GO	15748	22	97	0	0
GO	15749	18	28	4	69
GO	15750	0	17	22	80
GO	15752	0	12	22	85
GO	15753	0	5	22	92
GO	15757	18	12	4	85
GO	15766	0	1	22	96
GO	15771	0	1	22	96
GO	15772	0	1	22	96
GO	15778	0	1	22	96
GO	15800	22	61	0	36
GO	15801	22	97	0	0
GO	15802	0	14	22	83
GO	15803	22	91	0	6
GO	15804	22	97	0	0
GO	15807	22	97	0	0
GO	15809	0	14	22	83
GO	15810	22	61	0	36
GO	15811	21	44	1	53
GO	15818	22	91	0	6
GO	15820	22	91	0	6
GO	15821	22	91	0	6
GO	15822	22	34	0	63
GO	15823	0	6	22	91
GO	15826	0	18	22	79
GO	15827	22	97	0	0
GO	15828	0	6	22	91
GO	15829	22	91	0	6
GO	15833	22	97	0	0
GO	15835	22	97	0	0
GO	15836	22	97	0	0
GO	15837	0	28	22	69
GO	15838	0	47	22	50
GO	15839	0	1	22	96
GO	15846	22	97	0	0
GO	15847	22	97	0	0
GO	15848	0	1	22	96
GO	15849	22	97	0	0
GO	15850	22	97	0	0
GO	15851	22	95	0	2
GO	15853	0	8	22	89
GO	15855	22	94	0	3
GO	15857	22	94	0	3
GO	15858	22	97	0	0
GO	15861	0	1	22	96
GO	15862	0	1	22	96
GO	15864	0	1	22	96
GO	15871	0	31	22	66
GO	15879	0	17	22	80
GO	15886	22	95	0	2
GO	15887	0	19	22	78
GO	15889	22	96	0	1
GO	15891	22	97	0	0
GO	15893	22	97	0	0
GO	15906	0	3	22	94
GO	15914	22	97	0	0
GO	15920	22	97	0	0
GO	15922	22	97	0	0
GO	15926	4	34	18	63
GO	15929	22	96	0	1
GO	15930	22	96	0	1
GO	15931	22	97	0	0
GO	15932	22	97	0	0
GO	15934	22	97	0	0
GO	15935	22	97	0	0
GO	15936	22	97	0	0
GO	15937	22	97	0	0
GO	15939	22	97	0	0
GO	15940	22	97	0	0
GO	15942	22	94	0	3
GO	15944	22	35	0	62
GO	15949	22	97	0	0
GO	15950	21	96	1	1
GO	15951	21	96	1	1
GO	15968	22	93	0	4
GO	15969	22	97	0	0
GO	15976	22	97	0	0
GO	15980	22	97	0	0
GO	15985	22	97	0	0
GO	15986	22	97	0	0
GO	15988	22	63	0	34
GO	15990	22	63	0	34
GO	16002	22	97	0	0
GO	16020	22	97	0	0
GO	16021	22	97	0	0
GO	16024	21	97	1	0
GO	16032	22	97	0	0
GO	16034	22	95	0	2
GO	16036	22	97	0	0
GO	16042	22	97	0	0
GO	16043	22	97	0	0
GO	16049	22	56	0	41
GO	16050	0	1	22	96
GO	16051	22	97	0	0
GO	16052	22	97	0	0
GO	16053	22	97	0	0
GO	16054	22	97	0	0
GO	16064	0	1	22	96
GO	16070	22	97	0	0
GO	16071	22	97	0	0
GO	16072	22	97	0	0
GO	16075	22	96	0	1
GO	16078	0	1	22	96
GO	16093	22	97	0	0
GO	16094	22	97	0	0
GO	16108	0	2	22	95
GO	16109	0	2	22	95
GO	16114	22	97	0	0
GO	16116	0	2	22	95
GO	16117	0	2	22	95
GO	16149	22	97	0	0
GO	16150	22	97	0	0
GO	16151	22	97	0	0
GO	16153	22	93	0	4
GO	16154	22	74	0	23
GO	16160	0	1	22	96
GO	16192	0	1	22	96
GO	16197	0	1	22	96
GO	16208	21	96	1	1
GO	16209	22	97	0	0
GO	16211	22	97	0	0
GO	16226	22	97	0	0
GO	16246	22	95	0	2
GO	16259	22	97	0	0
GO	16260	22	97	0	0
GO	16278	22	97	0	0
GO	16279	22	97	0	0
GO	16289	22	97	0	0
GO	16290	22	96	0	1
GO	16298	22	97	0	0
GO	16300	22	97	0	0
GO	16301	22	97	0	0
GO	16310	22	97	0	0
GO	16311	22	97	0	0
GO	16405	22	97	0	0
GO	16407	22	97	0	0
GO	16408	22	97	0	0
GO	16410	22	97	0	0
GO	16411	22	97	0	0
GO	16413	0	3	22	94
GO	16415	22	97	0	0
GO	16417	22	97	0	0
GO	16418	22	80	0	17
GO	16419	22	97	0	0
GO	16420	22	97	0	0
GO	16421	22	56	0	41
GO	16423	22	97	0	0
GO	16426	22	97	0	0
GO	16427	22	97	0	0
GO	16430	22	97	0	0
GO	16433	22	97	0	0
GO	16434	22	97	0	0
GO	16435	22	97	0	0
GO	16436	22	97	0	0
GO	16437	21	97	1	0
GO	16441	22	95	0	2
GO	16453	22	97	0	0
GO	16458	22	95	0	2
GO	16462	22	97	0	0
GO	16463	0	2	22	95
GO	16465	22	97	0	0
GO	16469	22	97	0	0
GO	16482	0	1	22	96
GO	16485	22	97	0	0
GO	16491	22	97	0	0
GO	16530	22	97	0	0
GO	16540	1	2	21	95
GO	16553	21	97	1	0
GO	16556	22	97	0	0
GO	16567	0	3	22	94
GO	16597	22	97	0	0
GO	16598	21	96	1	1
GO	16614	22	97	0	0
GO	16615	22	97	0	0
GO	16616	22	97	0	0
GO	16620	22	97	0	0
GO	16624	22	96	0	1
GO	16627	22	97	0	0
GO	16628	22	97	0	0
GO	16634	22	97	0	0
GO	16635	22	97	0	0
GO	16638	22	97	0	0
GO	16639	22	96	0	1
GO	16641	22	97	0	0
GO	16642	22	97	0	0
GO	16645	22	97	0	0
GO	16646	22	97	0	0
GO	16651	22	97	0	0
GO	16652	22	54	0	43
GO	16655	22	97	0	0
GO	16657	22	97	0	0
GO	16661	22	97	0	0
GO	16662	22	85	0	12
GO	16667	22	97	0	0
GO	16668	22	97	0	0
GO	16669	22	71	0	26
GO	16671	22	97	0	0
GO	16672	21	97	1	0
GO	16673	22	97	0	0
GO	16675	21	97	1	0
GO	16676	0	2	22	95
GO	16679	22	97	0	0
GO	16682	22	96	0	1
GO	16684	22	97	0	0
GO	16695	0	1	22	96
GO	16701	22	96	0	1
GO	16702	22	96	0	1
GO	16705	22	97	0	0
GO	16706	22	93	0	4
GO	16708	8	50	14	47
GO	16709	0	1	22	96
GO	16713	0	6	22	91
GO	16714	22	95	0	2
GO	16721	22	96	0	1
GO	16722	22	97	0	0
GO	16724	22	97	0	0
GO	16725	22	97	0	0
GO	16726	0	8	22	89
GO	16728	22	97	0	0
GO	16730	22	97	0	0
GO	16731	22	97	0	0
GO	16740	22	97	0	0
GO	16741	22	97	0	0
GO	16742	22	97	0	0
GO	16743	22	97	0	0
GO	16744	22	97	0	0
GO	16746	22	97	0	0
GO	16747	22	97	0	0
GO	16748	22	97	0	0
GO	16749	22	97	0	0
GO	16750	22	96	0	1
GO	16751	22	97	0	0
GO	16755	22	97	0	0
GO	16757	22	97	0	0
GO	16758	22	97	0	0
GO	16763	22	97	0	0
GO	16765	22	97	0	0
GO	16769	22	97	0	0
GO	16772	22	97	0	0
GO	16773	22	97	0	0
GO	16774	22	97	0	0
GO	16775	22	97	0	0
GO	16776	22	97	0	0
GO	16778	22	97	0	0
GO	16779	22	97	0	0
GO	16780	22	97	0	0
GO	16781	22	97	0	0
GO	16782	22	97	0	0
GO	16783	22	97	0	0
GO	16785	22	91	0	6
GO	16787	22	97	0	0
GO	16788	22	97	0	0
GO	16790	22	97	0	0
GO	16791	22	97	0	0
GO	16793	22	97	0	0
GO	16794	22	97	0	0
GO	16796	22	97	0	0
GO	16798	22	97	0	0
GO	16799	22	97	0	0
GO	16801	0	3	22	94
GO	16802	0	1	22	96
GO	16803	0	2	22	95
GO	16805	22	97	0	0
GO	16807	22	96	0	1
GO	16810	22	97	0	0
GO	16811	22	97	0	0
GO	16812	22	95	0	2
GO	16813	22	97	0	0
GO	16814	22	97	0	0
GO	16817	22	97	0	0
GO	16818	22	97	0	0
GO	16822	0	5	22	92
GO	16823	0	5	22	92
GO	16829	22	97	0	0
GO	16830	22	97	0	0
GO	16831	22	97	0	0
GO	16832	22	97	0	0
GO	16833	22	97	0	0
GO	16835	22	97	0	0
GO	16836	22	97	0	0
GO	16838	22	97	0	0
GO	16840	22	97	0	0
GO	16841	22	97	0	0
GO	16842	22	94	0	3
GO	16846	22	97	0	0
GO	16849	22	97	0	0
GO	16853	22	97	0	0
GO	16854	22	97	0	0
GO	16855	22	97	0	0
GO	16856	22	97	0	0
GO	16857	22	97	0	0
GO	16859	22	97	0	0
GO	16860	22	97	0	0
GO	16861	22	97	0	0
GO	16862	22	97	0	0
GO	16863	22	97	0	0
GO	16864	22	97	0	0
GO	16866	22	97	0	0
GO	16868	22	97	0	0
GO	16869	22	97	0	0
GO	16874	22	97	0	0
GO	16875	22	97	0	0
GO	16877	22	97	0	0
GO	16878	22	97	0	0
GO	16879	22	97	0	0
GO	16880	22	97	0	0
GO	16881	22	97	0	0
GO	16882	22	97	0	0
GO	16884	22	97	0	0
GO	16885	22	56	0	41
GO	16886	22	97	0	0
GO	16887	22	97	0	0
GO	16888	22	97	0	0
GO	16889	22	97	0	0
GO	16891	22	97	0	0
GO	16892	22	96	0	1
GO	16893	22	97	0	0
GO	16894	22	97	0	0
GO	16895	22	97	0	0
GO	16896	22	97	0	0
GO	16898	0	3	22	94
GO	16901	0	38	22	59
GO	16903	22	97	0	0
GO	16966	0	10	22	87
GO	16979	22	97	0	0
GO	16987	22	97	0	0
GO	16989	22	97	0	0
GO	16992	22	97	0	0
GO	16997	0	1	22	96
GO	16998	22	94	0	3
GO	16999	22	97	0	0
GO	17000	22	97	0	0
GO	17001	22	97	0	0
GO	17003	22	95	0	2
GO	17004	22	97	0	0
GO	17006	22	95	0	2
GO	17013	22	96	0	1
GO	17016	0	1	22	96
GO	17038	22	97	0	0
GO	17053	22	97	0	0
GO	17076	22	97	0	0
GO	17089	22	97	0	0
GO	17108	22	96	0	1
GO	17110	22	97	0	0
GO	17111	22	97	0	0
GO	17116	22	97	0	0
GO	17117	22	97	0	0
GO	17118	0	1	22	96
GO	17137	0	1	22	96
GO	17144	22	97	0	0
GO	17148	22	97	0	0
GO	17150	22	97	0	0
GO	17151	21	95	1	2
GO	17153	22	96	0	1
GO	17169	22	97	0	0
GO	17171	22	97	0	0
GO	17189	21	97	1	0
GO	18011	22	97	0	0
GO	18012	22	97	0	0
GO	18022	22	97	0	0
GO	18023	22	97	0	0
GO	18063	22	95	0	2
GO	18065	22	97	0	0
GO	18070	22	95	0	2
GO	18104	22	65	0	32
GO	18105	21	96	1	1
GO	18106	22	97	0	0
GO	18108	2	7	20	90
GO	18117	3	11	19	86
GO	18130	22	97	0	0
GO	18131	22	97	0	0
GO	18149	0	4	22	93
GO	18153	0	4	22	93
GO	18160	22	97	0	0
GO	18169	22	69	0	28
GO	18175	3	11	19	86
GO	18189	0	5	22	92
GO	18193	22	97	0	0
GO	18194	22	97	0	0
GO	18195	22	95	0	2
GO	18197	22	95	0	2
GO	18198	22	97	0	0
GO	18199	0	4	22	93
GO	18202	22	97	0	0
GO	18205	22	97	0	0
GO	18206	22	97	0	0
GO	18208	22	97	0	0
GO	18209	22	97	0	0
GO	18212	2	12	20	85
GO	18215	22	95	0	2
GO	18246	0	1	22	96
GO	18247	0	1	22	96
GO	18249	22	86	0	11
GO	18262	0	4	22	93
GO	18271	22	97	0	0
GO	18277	19	19	3	78
GO	18282	22	97	0	0
GO	18283	22	97	0	0
GO	18293	22	96	0	1
GO	18298	22	82	0	15
GO	18307	22	96	0	1
GO	18335	1	0	21	97
GO	18339	22	95	0	2
GO	18345	1	0	21	97
GO	18364	21	97	1	0
GO	18378	0	0	22	97
GO	18393	22	95	0	2
GO	18394	22	97	0	0
GO	18410	22	69	0	28
GO	18455	0	15	22	82
GO	18545	22	45	0	52
GO	18685	0	6	22	91
GO	18741	0	2	22	95
GO	18756	0	6	22	91
GO	18909	0	2	22	95
GO	18918	0	1	22	96
GO	18958	0	2	22	95
GO	18973	22	45	0	52
GO	18974	22	45	0	52
GO	18995	3	4	19	93
GO	19001	22	97	0	0
GO	19003	22	97	0	0
GO	19012	12	23	10	74
GO	19015	10	17	12	80
GO	19028	0	2	22	95
GO	19038	10	17	12	80
GO	19042	22	96	0	1
GO	19043	10	17	12	80
GO	19045	22	96	0	1
GO	19046	22	96	0	1
GO	19048	4	31	18	66
GO	19058	22	97	0	0
GO	19062	0	1	22	96
GO	19068	22	97	0	0
GO	19072	0	1	22	96
GO	19073	0	1	22	96
GO	19076	4	31	18	66
GO	19080	0	1	22	96
GO	19083	0	1	22	96
GO	19103	22	97	0	0
GO	19104	22	97	0	0
GO	19134	22	97	0	0
GO	19136	22	97	0	0
GO	19143	22	97	0	0
GO	19144	22	97	0	0
GO	19146	22	97	0	0
GO	19147	0	7	22	90
GO	19168	22	97	0	0
GO	19171	22	97	0	0
GO	19172	2	43	20	54
GO	19180	2	0	20	97
GO	19184	22	97	0	0
GO	19197	22	95	0	2
GO	19200	22	97	0	0
GO	19202	22	97	0	0
GO	19203	22	96	0	1
GO	19205	22	97	0	0
GO	19206	22	97	0	0
GO	19207	22	97	0	0
GO	19209	22	97	0	0
GO	19213	22	97	0	0
GO	19216	22	97	0	0
GO	19217	22	97	0	0
GO	19219	22	97	0	0
GO	19220	22	97	0	0
GO	19222	22	97	0	0
GO	19238	22	97	0	0
GO	19239	22	97	0	0
GO	19243	22	97	0	0
GO	19249	2	43	20	54
GO	19250	22	96	0	1
GO	19262	0	5	22	92
GO	19264	22	96	0	1
GO	19272	22	95	0	2
GO	19284	22	97	0	0
GO	19285	0	62	22	35
GO	19288	22	97	0	0
GO	19290	0	1	22	96
GO	19294	22	97	0	0
GO	19299	0	2	22	95
GO	19300	0	2	22	95
GO	19303	22	74	0	23
GO	19305	0	2	22	95
GO	19318	22	97	0	0
GO	19319	22	97	0	0
GO	19320	22	97	0	0
GO	19321	22	97	0	0
GO	19323	22	96	0	1
GO	19324	18	12	4	85
GO	19326	22	45	0	52
GO	19336	0	1	22	96
GO	19344	22	97	0	0
GO	19353	22	97	0	0
GO	19355	22	97	0	0
GO	19359	22	97	0	0
GO	19362	22	97	0	0
GO	19363	22	97	0	0
GO	19365	22	97	0	0
GO	19377	0	1	22	96
GO	19379	22	96	0	1
GO	19388	22	97	0	0
GO	19392	0	1	22	96
GO	19394	0	1	22	96
GO	19395	22	97	0	0
GO	19396	0	1	22	96
GO	19400	22	97	0	0
GO	19405	22	97	0	0
GO	19413	22	96	0	1
GO	19417	22	97	0	0
GO	19419	22	97	0	0
GO	19427	22	97	0	0
GO	19430	22	96	0	1
GO	19438	22	97	0	0
GO	19439	22	97	0	0
GO	19441	0	17	22	80
GO	19442	0	17	22	80
GO	19448	22	97	0	0
GO	19450	22	97	0	0
GO	19464	22	97	0	0
GO	19477	22	53	0	44
GO	19478	22	96	0	1
GO	19509	22	97	0	0
GO	19516	0	3	22	94
GO	19520	22	97	0	0
GO	19521	22	97	0	0
GO	19523	0	22	22	75
GO	19538	22	97	0	0
GO	19540	0	1	22	96
GO	19541	22	97	0	0
GO	19542	22	96	0	1
GO	19543	22	97	0	0
GO	19546	0	4	22	93
GO	19563	22	97	0	0
GO	19566	18	12	4	85
GO	19568	18	12	4	85
GO	19569	18	12	4	85
GO	19572	18	12	4	85
GO	19577	0	1	22	96
GO	19579	0	1	22	96
GO	19580	0	1	22	96
GO	19583	0	8	22	89
GO	19584	0	8	22	89
GO	19585	0	1	22	96
GO	19586	0	3	22	94
GO	19588	0	7	22	90
GO	19626	22	97	0	0
GO	19627	22	97	0	0
GO	19628	0	1	22	96
GO	19629	22	97	0	0
GO	19632	22	97	0	0
GO	19634	20	29	2	68
GO	19637	22	97	0	0
GO	19645	22	81	0	16
GO	19646	22	97	0	0
GO	19660	22	93	0	4
GO	19662	0	7	22	90
GO	19664	22	93	0	4
GO	19666	22	93	0	4
GO	19674	22	97	0	0
GO	19676	22	97	0	0
GO	19679	22	97	0	0
GO	19682	22	97	0	0
GO	19686	22	97	0	0
GO	19692	22	97	0	0
GO	19693	22	97	0	0
GO	19695	0	62	22	35
GO	19698	0	3	22	94
GO	19720	22	97	0	0
GO	19724	0	1	22	96
GO	19725	22	97	0	0
GO	19730	0	1	22	96
GO	19740	22	97	0	0
GO	19747	22	91	0	6
GO	19748	22	97	0	0
GO	19751	22	97	0	0
GO	19752	22	97	0	0
GO	19787	0	3	22	94
GO	19805	22	97	0	0
GO	19825	0	10	22	87
GO	19826	0	9	22	88
GO	19829	22	97	0	0
GO	19835	22	96	0	1
GO	19836	22	96	0	1
GO	19842	22	97	0	0
GO	19843	22	97	0	0
GO	19852	18	12	4	85
GO	19856	22	97	0	0
GO	19858	0	18	22	79
GO	19859	21	94	1	3
GO	19860	22	94	0	3
GO	19866	0	2	22	95
GO	19867	22	97	0	0
GO	19877	22	97	0	0
GO	19887	22	97	0	0
GO	19897	22	97	0	0
GO	19898	22	97	0	0
GO	19899	22	97	0	0
GO	19904	22	97	0	0
GO	19941	21	96	1	1
GO	19953	0	3	22	94
GO	19954	22	97	0	0
GO	19985	22	97	0	0
GO	19988	21	96	1	1
GO	19992	1	0	21	97
GO	20002	0	1	22	96
GO	20037	22	97	0	0
GO	21549	0	1	22	96
GO	22037	0	1	22	96
GO	22402	22	97	0	0
GO	22411	22	97	0	0
GO	22412	0	1	22	96
GO	22413	0	2	22	95
GO	22414	22	97	0	0
GO	22417	22	97	0	0
GO	22602	0	1	22	96
GO	22603	22	97	0	0
GO	22604	22	97	0	0
GO	22605	0	1	22	96
GO	22607	22	97	0	0
GO	22610	22	97	0	0
GO	22611	22	97	0	0
GO	22613	22	97	0	0
GO	22616	22	97	0	0
GO	22618	22	97	0	0
GO	22623	1	0	21	97
GO	22624	1	0	21	97
GO	22625	22	97	0	0
GO	22626	22	97	0	0
GO	22627	22	97	0	0
GO	22803	22	97	0	0
GO	22804	22	97	0	0
GO	22821	22	97	0	0
GO	22829	22	97	0	0
GO	22836	22	97	0	0
GO	22838	22	97	0	0
GO	22853	22	97	0	0
GO	22857	22	97	0	0
GO	22883	22	97	0	0
GO	22884	22	97	0	0
GO	22889	0	3	22	94
GO	22890	22	97	0	0
GO	22898	22	97	0	0
GO	22900	22	97	0	0
GO	22904	22	97	0	0
GO	23014	22	97	0	0
GO	23051	0	2	22	95
GO	23052	22	97	0	0
GO	23056	0	1	22	96
GO	23057	0	1	22	96
GO	30001	22	97	0	0
GO	30002	22	97	0	0
GO	30003	22	97	0	0
GO	30004	22	97	0	0
GO	30029	0	3	22	94
GO	30030	22	97	0	0
GO	30031	22	97	0	0
GO	30036	0	3	22	94
GO	30042	0	3	22	94
GO	30091	22	97	0	0
GO	30097	0	1	22	96
GO	30098	0	1	22	96
GO	30100	0	1	22	96
GO	30104	22	95	0	2
GO	30145	22	97	0	0
GO	30149	0	1	22	96
GO	30151	22	95	0	2
GO	30153	9	4	13	93
GO	30154	0	3	22	94
GO	30155	22	97	0	0
GO	30162	22	97	0	0
GO	30163	22	97	0	0
GO	30164	22	96	0	1
GO	30166	1	0	21	97
GO	30170	22	97	0	0
GO	30174	22	97	0	0
GO	30183	0	1	22	96
GO	30198	0	1	22	96
GO	30203	22	97	0	0
GO	30204	1	0	21	97
GO	30206	1	0	21	97
GO	30217	0	1	22	96
GO	30234	22	97	0	0
GO	30243	0	12	22	85
GO	30244	0	1	22	96
GO	30245	0	11	22	86
GO	30246	18	23	4	74
GO	30247	0	1	22	96
GO	30258	22	97	0	0
GO	30260	22	97	0	0
GO	30261	1	0	21	97
GO	30272	22	96	0	1
GO	30288	22	97	0	0
GO	30295	22	97	0	0
GO	30307	0	1	22	96
GO	30308	3	4	19	93
GO	30312	22	97	0	0
GO	30313	22	97	0	0
GO	30320	22	97	0	0
GO	30330	0	1	22	96
GO	30337	22	97	0	0
GO	30366	22	97	0	0
GO	30371	22	97	0	0
GO	30388	22	96	0	1
GO	30414	22	91	0	6
GO	30420	0	1	22	96
GO	30423	22	95	0	2
GO	30427	0	2	22	95
GO	30428	22	97	0	0
GO	30429	0	4	22	93
GO	30430	3	3	19	94
GO	30435	0	2	22	95
GO	30436	0	1	22	96
GO	30437	0	2	22	95
GO	30488	22	97	0	0
GO	30490	22	97	0	0
GO	30496	0	1	22	96
GO	30497	22	97	0	0
GO	30509	0	1	22	96
GO	30523	22	80	0	17
GO	30541	22	97	0	0
GO	30545	0	1	22	96
GO	30551	22	97	0	0
GO	30554	22	97	0	0
GO	30572	8	65	14	32
GO	30580	22	97	0	0
GO	30604	22	97	0	0
GO	30611	0	3	22	94
GO	30613	0	4	22	93
GO	30614	0	3	22	94
GO	30632	22	95	0	2
GO	30641	22	97	0	0
GO	30643	22	97	0	0
GO	30674	22	97	0	0
GO	30677	21	96	1	1
GO	30681	21	96	1	1
GO	30695	22	97	0	0
GO	30696	22	97	0	0
GO	30697	22	97	0	0
GO	30808	0	6	22	91
GO	30809	0	6	22	91
GO	30855	0	1	22	96
GO	30880	22	97	0	0
GO	30894	22	97	0	0
GO	30902	0	1	22	96
GO	30955	22	97	0	0
GO	30961	22	95	0	2
GO	30964	22	97	0	0
GO	30973	22	27	0	70
GO	30976	22	97	0	0
GO	30978	0	27	22	70
GO	30980	0	27	22	70
GO	30983	22	96	0	1
GO	31004	0	12	22	85
GO	31047	22	95	0	2
GO	31071	22	97	0	0
GO	31090	1	3	21	94
GO	31118	22	97	0	0
GO	31119	22	97	0	0
GO	31123	22	97	0	0
GO	31124	22	97	0	0
GO	31125	1	1	21	96
GO	31160	0	1	22	96
GO	31162	22	96	0	1
GO	31163	22	97	0	0
GO	31167	22	97	0	0
GO	31177	21	96	1	1
GO	31224	22	97	0	0
GO	31225	21	97	1	0
GO	31226	22	97	0	0
GO	31230	22	97	0	0
GO	31232	22	86	0	11
GO	31233	22	97	0	0
GO	31234	22	97	0	0
GO	31235	22	96	0	1
GO	31236	22	86	0	11
GO	31237	21	95	1	2
GO	31241	22	97	0	0
GO	31246	22	97	0	0
GO	31248	0	3	22	94
GO	31249	22	97	0	0
GO	31250	22	97	0	0
GO	31253	0	0	22	97
GO	31267	0	1	22	96
GO	31297	22	97	0	0
GO	31323	22	97	0	0
GO	31324	22	97	0	0
GO	31325	22	97	0	0
GO	31326	22	97	0	0
GO	31327	22	97	0	0
GO	31328	22	97	0	0
GO	31329	22	97	0	0
GO	31330	22	97	0	0
GO	31331	22	97	0	0
GO	31333	22	97	0	0
GO	31334	22	97	0	0
GO	31347	0	1	22	96
GO	31349	0	1	22	96
GO	31365	22	97	0	0
GO	31399	22	97	0	0
GO	31400	19	43	3	54
GO	31401	22	97	0	0
GO	31402	22	97	0	0
GO	31403	22	96	0	1
GO	31404	22	96	0	1
GO	31405	22	97	0	0
GO	31406	22	97	0	0
GO	31410	1	1	21	96
GO	31419	22	96	0	1
GO	31420	22	97	0	0
GO	31421	22	96	0	1
GO	31437	0	8	22	89
GO	31439	0	8	22	89
GO	31455	0	62	22	35
GO	31456	0	62	22	35
GO	31460	0	31	22	66
GO	31469	0	1	22	96
GO	31471	0	1	22	96
GO	31522	22	97	0	0
GO	31554	22	97	0	0
GO	31564	22	97	0	0
GO	31589	22	97	0	0
GO	31597	22	97	0	0
GO	31625	0	2	22	95
GO	31640	22	97	0	0
GO	31647	22	97	0	0
GO	31648	22	95	0	2
GO	31667	22	97	0	0
GO	31668	22	97	0	0
GO	31669	22	97	0	0
GO	31670	22	96	0	1
GO	31966	0	2	22	95
GO	31967	0	2	22	95
GO	31974	22	97	0	0
GO	31975	22	97	0	0
GO	31981	22	97	0	0
GO	31982	1	1	21	96
GO	31984	1	1	21	96
GO	32026	22	96	0	1
GO	32048	8	65	14	32
GO	32049	8	65	14	32
GO	32055	22	90	0	7
GO	32067	0	4	22	93
GO	32069	22	97	0	0
GO	32074	22	97	0	0
GO	32101	19	44	3	53
GO	32102	1	0	21	97
GO	32103	0	1	22	96
GO	32135	0	2	22	95
GO	32136	22	96	0	1
GO	32147	22	97	0	0
GO	32150	22	97	0	0
GO	32153	22	97	0	0
GO	32155	0	1	22	96
GO	32194	22	97	0	0
GO	32196	6	15	16	82
GO	32259	22	97	0	0
GO	32261	22	96	0	1
GO	32262	22	83	0	14
GO	32263	22	96	0	1
GO	32264	22	96	0	1
GO	32265	0	5	22	92
GO	32267	22	97	0	0
GO	32268	22	97	0	0
GO	32269	22	97	0	0
GO	32270	22	97	0	0
GO	32271	22	97	0	0
GO	32272	22	97	0	0
GO	32296	22	97	0	0
GO	32297	22	97	0	0
GO	32298	22	97	0	0
GO	32299	22	96	0	1
GO	32300	22	97	0	0
GO	32324	22	97	0	0
GO	32329	22	96	0	1
GO	32359	22	96	0	1
GO	32386	22	97	0	0
GO	32392	22	97	0	0
GO	32409	22	97	0	0
GO	32410	22	97	0	0
GO	32412	22	97	0	0
GO	32413	22	97	0	0
GO	32446	0	3	22	94
GO	32448	0	2	22	95
GO	32459	22	95	0	2
GO	32462	22	95	0	2
GO	32465	22	97	0	0
GO	32466	22	97	0	0
GO	32501	0	2	22	95
GO	32502	22	97	0	0
GO	32504	0	1	22	96
GO	32505	22	97	0	0
GO	32506	22	97	0	0
GO	32507	0	1	22	96
GO	32508	22	97	0	0
GO	32535	22	97	0	0
GO	32549	22	97	0	0
GO	32550	22	97	0	0
GO	32551	22	97	0	0
GO	32552	22	97	0	0
GO	32553	22	97	0	0
GO	32554	22	97	0	0
GO	32555	22	97	0	0
GO	32556	22	97	0	0
GO	32557	22	97	0	0
GO	32558	22	97	0	0
GO	32559	22	97	0	0
GO	32560	22	97	0	0
GO	32561	22	97	0	0
GO	32564	22	97	0	0
GO	32567	22	97	0	0
GO	32588	1	0	21	97
GO	32649	0	1	22	96
GO	32653	0	1	22	96
GO	32677	0	1	22	96
GO	32680	0	1	22	96
GO	32717	0	1	22	96
GO	32720	0	1	22	96
GO	32729	0	1	22	96
GO	32733	0	1	22	96
GO	32774	22	97	0	0
GO	32775	22	97	0	0
