GO_term term CLIN1_Pr NOCLIN_Pr CLIN1_Abs NOCLIN_Abs
GO 15293 23 97 0 0
GO 15294 23 97 0 0
GO 15295 23 97 0 0
GO 15296 23 96 0 1
GO 15297 23 97 0 0
GO 15298 23 97 0 0
GO 15299 23 97 0 0
GO 15307 21 3 2 94
GO 15318 23 97 0 0
GO 15333 23 45 0 52
GO 15341 23 97 0 0
GO 15355 2 81 21 16
GO 15360 2 81 21 16
GO 15368 16 61 7 36
GO 15370 23 96 0 1
GO 15385 23 97 0 0
GO 15386 23 90 0 7
GO 15399 23 97 0 0
GO 15405 23 97 0 0
GO 15407 0 12 23 85
GO 15412 23 27 0 70
GO 15415 23 97 0 0
GO 15419 1 32 22 65
GO 15437 23 97 0 0
GO 15440 23 96 0 1
GO 15450 23 97 0 0
GO 15453 1 56 22 41
GO 15462 23 96 0 1
GO 15471 23 92 0 5
GO 15473 1 29 22 68
GO 15489 23 97 0 0
GO 15490 0 1 23 96
GO 15491 23 97 0 0
GO 15496 23 34 0 63
GO 15499 0 14 23 83
GO 15501 1 72 22 25
GO 15503 23 32 0 65
GO 15506 16 1 7 96
GO 15519 0 5 23 92
GO 15546 0 3 23 94
GO 15556 23 95 0 2
GO 15562 23 97 0 0
GO 15565 0 18 23 79
GO 15591 0 12 23 85
GO 15606 21 1 2 96
GO 15608 0 12 23 85
GO 15611 0 12 23 85
GO 15616 23 97 0 0
GO 15628 23 97 0 0
GO 15643 23 97 0 0
GO 15645 0 1 23 96
GO 15647 23 97 0 0
GO 15648 23 97 0 0
GO 15651 22 19 1 78
GO 15654 23 30 0 67
GO 15658 0 2 23 95
GO 15662 23 61 0 36
GO 15666 23 96 0 1
GO 15669 0 1 23 96
GO 15671 0 1 23 96
GO 15672 23 97 0 0
GO 15675 23 96 0 1
GO 15677 1 5 22 92
GO 15684 23 97 0 0
GO 15688 23 97 0 0
GO 15689 23 27 0 70
GO 15691 23 97 0 0
GO 15692 21 2 2 95
GO 15693 23 96 0 1
GO 15695 23 97 0 0
GO 15696 23 97 0 0
GO 15697 23 47 0 50
GO 15698 23 97 0 0
GO 15699 0 15 23 82
GO 15700 0 15 23 82
GO 15706 0 2 23 95
GO 15709 1 29 22 68
GO 15710 23 30 0 67
GO 15711 23 97 0 0
GO 15718 22 87 1 10
GO 15724 0 14 23 83
GO 15735 0 1 23 96
GO 15736 0 1 23 96
GO 15740 23 97 0 0
GO 15741 23 90 0 7
GO 15744 23 97 0 0
GO 15748 23 97 0 0
GO 15749 1 28 22 69
GO 15750 0 17 23 80
GO 15752 0 12 23 85
GO 15753 0 5 23 92
GO 15757 1 12 22 85
GO 15766 0 1 23 96
GO 15771 0 1 23 96
GO 15772 0 1 23 96
GO 15778 0 1 23 96
GO 15800 23 61 0 36
GO 15801 21 97 2 0
GO 15802 0 14 23 83
GO 15803 23 91 0 6
GO 15804 23 97 0 0
GO 15807 23 97 0 0
GO 15809 0 14 23 83
GO 15810 23 61 0 36
GO 15811 23 44 0 53
GO 15818 23 91 0 6
GO 15820 23 91 0 6
GO 15821 23 91 0 6
GO 15822 23 34 0 63
GO 15823 0 6 23 91
GO 15826 0 18 23 79
GO 15827 21 97 2 0
GO 15828 0 6 23 91
GO 15829 23 91 0 6
GO 15833 23 97 0 0
GO 15835 23 97 0 0
GO 15836 23 97 0 0
GO 15837 1 28 22 69
GO 15838 23 47 0 50
GO 15839 0 1 23 96
GO 15846 23 97 0 0
GO 15847 23 97 0 0
GO 15848 21 1 2 96
GO 15849 23 97 0 0
GO 15850 23 97 0 0
GO 15851 23 95 0 2
GO 15853 0 8 23 89
GO 15855 23 94 0 3
GO 15857 23 94 0 3
GO 15858 23 97 0 0
GO 15861 16 1 7 96
GO 15862 16 1 7 96
GO 15864 16 1 7 96
GO 15871 22 31 1 66
GO 15879 21 17 2 80
GO 15886 23 95 0 2
GO 15887 21 19 2 78
GO 15889 23 96 0 1
GO 15891 23 97 0 0
GO 15893 23 97 0 0
GO 15906 0 3 23 94
GO 15914 23 97 0 0
GO 15920 23 97 0 0
GO 15922 23 97 0 0
GO 15926 0 34 23 63
GO 15929 23 96 0 1
GO 15930 23 96 0 1
GO 15931 23 97 0 0
GO 15932 23 97 0 0
GO 15934 23 97 0 0
GO 15935 23 97 0 0
GO 15936 23 97 0 0
GO 15937 23 97 0 0
GO 15939 23 97 0 0
GO 15940 23 97 0 0
GO 15942 23 94 0 3
GO 15944 23 35 0 62
GO 15949 23 97 0 0
GO 15950 22 96 1 1
GO 15951 22 96 1 1
GO 15968 22 93 1 4
GO 15969 23 97 0 0
GO 15976 23 97 0 0
GO 15980 23 97 0 0
GO 15985 23 97 0 0
GO 15986 23 97 0 0
GO 15988 2 63 21 34
GO 15990 2 63 21 34
GO 16002 23 97 0 0
GO 16020 23 97 0 0
GO 16021 23 97 0 0
GO 16024 23 97 0 0
GO 16032 23 97 0 0
GO 16034 23 95 0 2
GO 16036 23 97 0 0
GO 16042 23 97 0 0
GO 16043 23 97 0 0
GO 16049 23 56 0 41
GO 16050 0 1 23 96
GO 16051 23 97 0 0
GO 16052 23 97 0 0
GO 16053 23 97 0 0
GO 16054 23 97 0 0
GO 16064 0 1 23 96
GO 16070 23 97 0 0
GO 16071 23 97 0 0
GO 16072 23 97 0 0
GO 16075 23 96 0 1
GO 16078 0 1 23 96
GO 16093 23 97 0 0
GO 16094 23 97 0 0
GO 16108 0 2 23 95
GO 16109 0 2 23 95
GO 16114 23 97 0 0
GO 16116 0 2 23 95
GO 16117 0 2 23 95
GO 16149 23 97 0 0
GO 16150 23 97 0 0
GO 16151 23 97 0 0
GO 16153 23 93 0 4
GO 16154 1 74 22 23
GO 16160 0 1 23 96
GO 16192 0 1 23 96
GO 16197 0 1 23 96
GO 16208 22 96 1 1
GO 16209 23 97 0 0
GO 16211 23 97 0 0
GO 16226 23 97 0 0
GO 16246 23 95 0 2
GO 16259 23 97 0 0
GO 16260 23 97 0 0
GO 16278 23 97 0 0
GO 16279 23 97 0 0
GO 16289 23 97 0 0
GO 16290 22 96 1 1
GO 16298 23 97 0 0
GO 16300 23 97 0 0
GO 16301 23 97 0 0
GO 16310 23 97 0 0
GO 16311 23 97 0 0
GO 16405 23 97 0 0
GO 16407 23 97 0 0
GO 16408 23 97 0 0
GO 16410 23 97 0 0
GO 16411 22 97 1 0
GO 16413 0 3 23 94
GO 16415 23 97 0 0
GO 16417 23 97 0 0
GO 16418 23 80 0 17
GO 16419 23 97 0 0
GO 16420 23 97 0 0
GO 16421 23 56 0 41
GO 16423 23 97 0 0
GO 16426 23 97 0 0
GO 16427 23 97 0 0
GO 16430 23 97 0 0
GO 16433 23 97 0 0
GO 16434 23 97 0 0
GO 16435 23 97 0 0
GO 16436 23 97 0 0
GO 16437 22 97 1 0
GO 16441 23 95 0 2
GO 16453 23 97 0 0
GO 16458 23 95 0 2
GO 16462 23 97 0 0
GO 16463 21 2 2 95
GO 16465 23 97 0 0
GO 16469 23 97 0 0
GO 16482 0 1 23 96
GO 16485 23 97 0 0
GO 16491 23 97 0 0
GO 16530 23 97 0 0
GO 16540 0 2 23 95
GO 16553 23 97 0 0
GO 16556 23 97 0 0
GO 16567 0 3 23 94
GO 16597 23 97 0 0
GO 16598 23 96 0 1
GO 16614 23 97 0 0
GO 16615 23 97 0 0
GO 16616 23 97 0 0
GO 16620 23 97 0 0
GO 16624 23 96 0 1
GO 16627 23 97 0 0
GO 16628 23 97 0 0
GO 16634 23 97 0 0
GO 16635 23 97 0 0
GO 16638 23 97 0 0
GO 16639 23 96 0 1
GO 16641 23 97 0 0
GO 16642 23 97 0 0
GO 16645 23 97 0 0
GO 16646 23 97 0 0
GO 16651 23 97 0 0
GO 16652 23 54 0 43
GO 16655 23 97 0 0
GO 16657 23 97 0 0
GO 16661 23 97 0 0
GO 16662 23 85 0 12
GO 16667 23 97 0 0
GO 16668 23 97 0 0
GO 16669 23 71 0 26
GO 16671 23 97 0 0
GO 16672 23 97 0 0
GO 16673 23 97 0 0
GO 16675 23 97 0 0
GO 16676 1 2 22 95
GO 16679 23 97 0 0
GO 16682 23 96 0 1
GO 16684 23 97 0 0
GO 16695 0 1 23 96
GO 16701 23 96 0 1
GO 16702 23 96 0 1
GO 16705 23 97 0 0
GO 16706 23 93 0 4
GO 16708 4 50 19 47
GO 16709 0 1 23 96
GO 16713 0 6 23 91
GO 16714 23 95 0 2
GO 16721 23 96 0 1
GO 16722 23 97 0 0
GO 16724 23 97 0 0
GO 16725 23 97 0 0
GO 16726 0 8 23 89
GO 16728 23 97 0 0
GO 16730 23 97 0 0
GO 16731 23 97 0 0
GO 16740 23 97 0 0
GO 16741 23 97 0 0
GO 16742 23 97 0 0
GO 16743 23 97 0 0
GO 16744 23 97 0 0
GO 16746 23 97 0 0
GO 16747 23 97 0 0
GO 16748 23 97 0 0
GO 16749 23 97 0 0
GO 16750 23 96 0 1
GO 16751 23 97 0 0
GO 16755 23 97 0 0
GO 16757 23 97 0 0
GO 16758 23 97 0 0
GO 16763 23 97 0 0
GO 16765 23 97 0 0
GO 16769 23 97 0 0
GO 16772 23 97 0 0
GO 16773 23 97 0 0
GO 16774 23 97 0 0
GO 16775 23 97 0 0
GO 16776 23 97 0 0
GO 16778 23 97 0 0
GO 16779 23 97 0 0
GO 16780 23 97 0 0
GO 16781 23 97 0 0
GO 16782 23 97 0 0
GO 16783 23 97 0 0
GO 16785 23 91 0 6
GO 16787 23 97 0 0
GO 16788 23 97 0 0
GO 16790 23 97 0 0
GO 16791 23 97 0 0
GO 16793 23 97 0 0
GO 16794 23 97 0 0
GO 16796 23 97 0 0
GO 16798 23 97 0 0
GO 16799 23 97 0 0
GO 16801 0 3 23 94
GO 16802 0 1 23 96
GO 16803 0 2 23 95
GO 16805 23 97 0 0
GO 16807 23 96 0 1
GO 16810 23 97 0 0
GO 16811 23 97 0 0
GO 16812 14 95 9 2
GO 16813 23 97 0 0
GO 16814 23 97 0 0
GO 16817 23 97 0 0
GO 16818 23 97 0 0
GO 16822 0 5 23 92
GO 16823 0 5 23 92
GO 16829 23 97 0 0
GO 16830 23 97 0 0
GO 16831 23 97 0 0
GO 16832 23 97 0 0
GO 16833 23 97 0 0
GO 16835 23 97 0 0
GO 16836 23 97 0 0
GO 16838 23 97 0 0
GO 16840 23 97 0 0
GO 16841 23 97 0 0
GO 16842 23 94 0 3
GO 16846 23 97 0 0
GO 16849 23 97 0 0
GO 16853 23 97 0 0
GO 16854 23 97 0 0
GO 16855 23 97 0 0
GO 16856 23 97 0 0
GO 16857 23 97 0 0
GO 16859 23 97 0 0
GO 16860 23 97 0 0
GO 16861 23 97 0 0
GO 16862 23 97 0 0
GO 16863 23 97 0 0
GO 16864 23 97 0 0
GO 16866 23 97 0 0
GO 16868 23 97 0 0
GO 16869 23 97 0 0
GO 16874 23 97 0 0
GO 16875 23 97 0 0
GO 16877 23 97 0 0
GO 16878 23 97 0 0
GO 16879 23 97 0 0
GO 16880 23 97 0 0
GO 16881 23 97 0 0
GO 16882 23 97 0 0
GO 16884 23 97 0 0
GO 16885 23 56 0 41
GO 16886 23 97 0 0
GO 16887 23 97 0 0
GO 16888 23 97 0 0
GO 16889 23 97 0 0
GO 16891 23 97 0 0
GO 16892 23 96 0 1
GO 16893 23 97 0 0
GO 16894 23 97 0 0
GO 16895 23 97 0 0
GO 16896 23 97 0 0
GO 16898 0 3 23 94
GO 16901 1 38 22 59
GO 16903 23 97 0 0
GO 16966 0 10 23 87
GO 16979 23 97 0 0
GO 16987 23 97 0 0
GO 16989 23 97 0 0
GO 16992 23 97 0 0
GO 16997 0 1 23 96
GO 16998 23 94 0 3
GO 16999 23 97 0 0
GO 17000 23 97 0 0
GO 17001 23 97 0 0
GO 17003 23 95 0 2
GO 17004 23 97 0 0
GO 17006 23 95 0 2
GO 17013 21 96 2 1
GO 17016 0 1 23 96
GO 17038 23 97 0 0
GO 17053 23 97 0 0
GO 17076 23 97 0 0
GO 17089 23 97 0 0
GO 17108 23 96 0 1
GO 17110 23 97 0 0
GO 17111 23 97 0 0
GO 17116 23 97 0 0
GO 17117 23 97 0 0
GO 17118 0 1 23 96
GO 17137 0 1 23 96
GO 17144 23 97 0 0
GO 17148 23 97 0 0
GO 17150 23 97 0 0
GO 17151 23 95 0 2
GO 17153 23 96 0 1
GO 17169 23 97 0 0
GO 17171 23 97 0 0
GO 17189 23 97 0 0
GO 18011 23 97 0 0
GO 18012 23 97 0 0
GO 18022 23 97 0 0
GO 18023 23 97 0 0
GO 18063 23 95 0 2
GO 18065 23 97 0 0
GO 18070 23 95 0 2
GO 18104 23 65 0 32
GO 18105 23 96 0 1
GO 18106 23 97 0 0
GO 18108 0 7 23 90
GO 18117 1 11 22 86
GO 18130 23 97 0 0
GO 18131 22 97 1 0
GO 18149 12 4 11 93
GO 18153 12 4 11 93
GO 18160 23 97 0 0
GO 18169 23 69 0 28
GO 18175 1 11 22 86
GO 18189 0 5 23 92
GO 18193 23 97 0 0
GO 18194 23 97 0 0
GO 18195 23 95 0 2
GO 18197 23 95 0 2
GO 18198 23 97 0 0
GO 18199 12 4 11 93
GO 18202 23 97 0 0
GO 18205 23 97 0 0
GO 18206 23 97 0 0
GO 18208 23 97 0 0
GO 18209 23 97 0 0
GO 18212 0 12 23 85
GO 18215 23 95 0 2
GO 18246 0 1 23 96
GO 18247 0 1 23 96
GO 18249 23 86 0 11
GO 18262 12 4 11 93
GO 18271 23 97 0 0
GO 18277 1 19 22 78
GO 18282 23 97 0 0
GO 18283 23 97 0 0
GO 18293 21 96 2 1
GO 18298 23 82 0 15
GO 18307 23 96 0 1
GO 18335 0 0 23 97
GO 18339 23 95 0 2
GO 18345 0 0 23 97
GO 18364 23 97 0 0
GO 18378 2 0 21 97
GO 18393 23 95 0 2
GO 18394 23 97 0 0
GO 18410 23 69 0 28
GO 18455 1 15 22 82
GO 18545 23 45 0 52
GO 18685 0 6 23 91
GO 18741 0 2 23 95
GO 18756 0 6 23 91
GO 18909 0 2 23 95
GO 18918 0 1 23 96
GO 18958 0 2 23 95
GO 18973 23 45 0 52
GO 18974 23 45 0 52
GO 18995 12 4 11 93
GO 19001 23 97 0 0
GO 19003 23 97 0 0
GO 19012 7 23 16 74
GO 19015 5 17 18 80
GO 19028 0 2 23 95
GO 19038 5 17 18 80
GO 19042 23 96 0 1
GO 19043 5 17 18 80
GO 19045 23 96 0 1
GO 19046 23 96 0 1
GO 19048 4 31 19 66
GO 19058 23 97 0 0
GO 19062 0 1 23 96
GO 19068 23 97 0 0
GO 19072 0 1 23 96
GO 19073 0 1 23 96
GO 19076 4 31 19 66
GO 19080 0 1 23 96
GO 19083 0 1 23 96
GO 19103 23 97 0 0
GO 19104 23 97 0 0
GO 19134 23 97 0 0
GO 19136 23 97 0 0
GO 19143 23 97 0 0
GO 19144 23 97 0 0
GO 19146 23 97 0 0
GO 19147 0 7 23 90
GO 19168 23 97 0 0
GO 19171 23 97 0 0
GO 19172 0 43 23 54
GO 19180 1 0 22 97
GO 19184 23 97 0 0
GO 19197 23 95 0 2
GO 19200 23 97 0 0
GO 19202 23 97 0 0
GO 19203 23 96 0 1
GO 19205 23 97 0 0
GO 19206 23 97 0 0
GO 19207 23 97 0 0
GO 19209 23 97 0 0
GO 19213 23 97 0 0
GO 19216 23 97 0 0
GO 19217 23 97 0 0
GO 19219 23 97 0 0
GO 19220 23 97 0 0
GO 19222 23 97 0 0
GO 19238 23 97 0 0
GO 19239 23 97 0 0
GO 19243 23 97 0 0
GO 19249 0 43 23 54
GO 19250 23 96 0 1
GO 19262 0 5 23 92
GO 19264 23 96 0 1
GO 19272 23 95 0 2
GO 19284 23 97 0 0
GO 19285 21 62 2 35
GO 19288 23 97 0 0
GO 19290 0 1 23 96
GO 19294 23 97 0 0
GO 19299 0 2 23 95
GO 19300 0 2 23 95
GO 19303 23 74 0 23
GO 19305 0 2 23 95
GO 19318 23 97 0 0
GO 19319 23 97 0 0
GO 19320 23 97 0 0
GO 19321 23 97 0 0
GO 19323 23 96 0 1
GO 19324 1 12 22 85
GO 19326 23 45 0 52
GO 19336 0 1 23 96
GO 19344 23 97 0 0
GO 19353 23 97 0 0
GO 19355 23 97 0 0
GO 19359 23 97 0 0
GO 19362 23 97 0 0
GO 19363 23 97 0 0
GO 19365 23 97 0 0
GO 19377 0 1 23 96
GO 19379 23 96 0 1
GO 19388 23 97 0 0
GO 19392 0 1 23 96
GO 19394 0 1 23 96
GO 19395 23 97 0 0
GO 19396 0 1 23 96
GO 19400 23 97 0 0
GO 19405 23 97 0 0
GO 19413 23 96 0 1
GO 19417 23 97 0 0
GO 19419 23 97 0 0
GO 19427 23 97 0 0
GO 19430 23 96 0 1
GO 19438 23 97 0 0
GO 19439 23 97 0 0
GO 19441 22 17 1 80
GO 19442 22 17 1 80
GO 19448 21 97 2 0
GO 19450 21 97 2 0
GO 19464 23 97 0 0
GO 19477 23 53 0 44
GO 19478 23 96 0 1
GO 19509 23 97 0 0
GO 19516 0 3 23 94
GO 19520 23 97 0 0
GO 19521 23 97 0 0
GO 19523 1 22 22 75
GO 19538 23 97 0 0
GO 19540 0 1 23 96
GO 19541 23 97 0 0
GO 19542 23 96 0 1
GO 19543 23 97 0 0
GO 19546 0 4 23 93
GO 19563 23 97 0 0
GO 19566 1 12 22 85
GO 19568 1 12 22 85
GO 19569 1 12 22 85
GO 19572 1 12 22 85
GO 19577 0 1 23 96
GO 19579 0 1 23 96
GO 19580 0 1 23 96
GO 19583 0 8 23 89
GO 19584 0 8 23 89
GO 19585 0 1 23 96
GO 19586 0 3 23 94
GO 19588 0 7 23 90
GO 19626 23 97 0 0
GO 19627 23 97 0 0
GO 19628 0 1 23 96
GO 19629 23 97 0 0
GO 19632 23 97 0 0
GO 19634 1 29 22 68
GO 19637 23 97 0 0
GO 19645 23 81 0 16
GO 19646 23 97 0 0
GO 19660 23 93 0 4
GO 19662 0 7 23 90
GO 19664 23 93 0 4
GO 19666 23 93 0 4
GO 19674 23 97 0 0
GO 19676 23 97 0 0
GO 19679 23 97 0 0
GO 19682 23 97 0 0
GO 19686 23 97 0 0
GO 19692 23 97 0 0
GO 19693 23 97 0 0
GO 19695 21 62 2 35
GO 19698 0 3 23 94
GO 19720 23 97 0 0
GO 19724 0 1 23 96
GO 19725 23 97 0 0
GO 19730 0 1 23 96
GO 19740 23 97 0 0
GO 19747 23 91 0 6
GO 19748 23 97 0 0
GO 19751 23 97 0 0
GO 19752 23 97 0 0
GO 19787 0 3 23 94
GO 19805 23 97 0 0
GO 19825 0 10 23 87
GO 19826 0 9 23 88
GO 19829 23 97 0 0
GO 19835 23 96 0 1
GO 19836 23 96 0 1
GO 19842 23 97 0 0
GO 19843 23 97 0 0
GO 19852 1 12 22 85
GO 19856 23 97 0 0
GO 19858 0 18 23 79
GO 19859 2 94 21 3
GO 19860 23 94 0 3
GO 19866 1 2 22 95
GO 19867 23 97 0 0
GO 19877 23 97 0 0
GO 19887 23 97 0 0
GO 19897 23 97 0 0
GO 19898 23 97 0 0
GO 19899 23 97 0 0
GO 19904 23 97 0 0
GO 19941 23 96 0 1
GO 19953 0 3 23 94
GO 19954 23 97 0 0
GO 19985 23 97 0 0
GO 19988 23 96 0 1
GO 19992 0 0 23 97
GO 20002 0 1 23 96
GO 20037 23 97 0 0
GO 21549 1 1 22 96
GO 22037 1 1 22 96
GO 22402 23 97 0 0
GO 22411 23 97 0 0
GO 22412 0 1 23 96
GO 22413 0 2 23 95
GO 22414 23 97 0 0
GO 22417 23 97 0 0
GO 22602 0 1 23 96
GO 22603 23 97 0 0
GO 22604 23 97 0 0
GO 22605 0 1 23 96
GO 22607 23 97 0 0
GO 22610 23 97 0 0
GO 22611 23 97 0 0
GO 22613 23 97 0 0
GO 22616 23 97 0 0
GO 22618 23 97 0 0
GO 22623 0 0 23 97
GO 22624 0 0 23 97
GO 22625 23 97 0 0
GO 22626 23 97 0 0
GO 22627 23 97 0 0
GO 22803 23 97 0 0
GO 22804 23 97 0 0
GO 22821 23 97 0 0
GO 22829 23 97 0 0
GO 22836 23 97 0 0
GO 22838 23 97 0 0
GO 22853 23 97 0 0
GO 22857 23 97 0 0
GO 22883 23 97 0 0
GO 22884 23 97 0 0
GO 22889 0 3 23 94
GO 22890 23 97 0 0
GO 22898 23 97 0 0
GO 22900 23 97 0 0
GO 22904 23 97 0 0
GO 23014 23 97 0 0
GO 23051 0 2 23 95
GO 23052 23 97 0 0
GO 23056 0 1 23 96
GO 23057 0 1 23 96
GO 30001 23 97 0 0
GO 30002 23 97 0 0
GO 30003 23 97 0 0
GO 30004 23 97 0 0
GO 30029 12 3 11 94
GO 30030 23 97 0 0
GO 30031 23 97 0 0
GO 30036 12 3 11 94
GO 30042 12 3 11 94
GO 30091 23 97 0 0
GO 30097 0 1 23 96
GO 30098 0 1 23 96
GO 30100 0 1 23 96
GO 30104 23 95 0 2
GO 30145 23 97 0 0
GO 30149 0 1 23 96
GO 30151 23 95 0 2
GO 30153 0 4 23 93
GO 30154 0 3 23 94
GO 30155 23 97 0 0
GO 30162 23 97 0 0
GO 30163 23 97 0 0
GO 30164 23 96 0 1
GO 30166 0 0 23 97
GO 30170 23 97 0 0
GO 30174 23 97 0 0
GO 30183 0 1 23 96
GO 30198 0 1 23 96
GO 30203 23 97 0 0
GO 30204 0 0 23 97
GO 30206 0 0 23 97
GO 30217 0 1 23 96
GO 30234 23 97 0 0
GO 30243 0 12 23 85
GO 30244 0 1 23 96
GO 30245 0 11 23 86
GO 30246 1 23 22 74
GO 30247 0 1 23 96
GO 30258 23 97 0 0
GO 30260 23 97 0 0
GO 30261 0 0 23 97
GO 30272 23 96 0 1
GO 30288 23 97 0 0
GO 30295 23 97 0 0
GO 30307 0 1 23 96
GO 30308 0 4 23 93
GO 30312 23 97 0 0
GO 30313 23 97 0 0
GO 30320 23 97 0 0
GO 30330 0 1 23 96
GO 30337 23 97 0 0
GO 30366 23 97 0 0
GO 30371 23 97 0 0
GO 30388 23 96 0 1
GO 30414 23 91 0 6
GO 30420 0 1 23 96
GO 30423 23 95 0 2
GO 30427 0 2 23 95
GO 30428 23 97 0 0
GO 30429 0 4 23 93
GO 30430 12 3 11 94
GO 30435 0 2 23 95
GO 30436 0 1 23 96
GO 30437 0 2 23 95
GO 30488 23 97 0 0
GO 30490 23 97 0 0
GO 30496 0 1 23 96
GO 30497 23 97 0 0
GO 30509 0 1 23 96
GO 30523 23 80 0 17
GO 30541 23 97 0 0
GO 30545 0 1 23 96
GO 30551 23 97 0 0
GO 30554 23 97 0 0
GO 30572 22 65 1 32
GO 30580 23 97 0 0
GO 30604 23 97 0 0
GO 30611 0 3 23 94
GO 30613 0 4 23 93
GO 30614 0 3 23 94
GO 30632 23 95 0 2
GO 30641 23 97 0 0
GO 30643 23 97 0 0
GO 30674 23 97 0 0
GO 30677 23 96 0 1
GO 30681 23 96 0 1
GO 30695 23 97 0 0
GO 30696 23 97 0 0
GO 30697 23 97 0 0
GO 30808 0 6 23 91
GO 30809 0 6 23 91
GO 30855 0 1 23 96
GO 30880 23 97 0 0
GO 30894 23 97 0 0
GO 30902 1 1 22 96
GO 30955 23 97 0 0
GO 30961 23 95 0 2
GO 30964 23 97 0 0
GO 30973 23 27 0 70
GO 30976 23 97 0 0
GO 30978 0 27 23 70
GO 30980 0 27 23 70
GO 30983 23 96 0 1
GO 31004 16 12 7 85
GO 31047 23 95 0 2
GO 31071 23 97 0 0
GO 31090 3 3 20 94
GO 31118 23 97 0 0
GO 31119 23 97 0 0
GO 31123 23 97 0 0
GO 31124 23 97 0 0
GO 31125 0 1 23 96
GO 31160 0 1 23 96
GO 31162 23 96 0 1
GO 31163 23 97 0 0
GO 31167 23 97 0 0
GO 31177 23 96 0 1
GO 31224 23 97 0 0
GO 31225 23 97 0 0
GO 31226 23 97 0 0
GO 31230 23 97 0 0
GO 31232 23 86 0 11
GO 31233 23 97 0 0
GO 31234 23 97 0 0
GO 31235 23 96 0 1
GO 31236 23 86 0 11
GO 31237 22 95 1 2
GO 31241 23 97 0 0
GO 31246 23 97 0 0
GO 31248 0 3 23 94
GO 31249 23 97 0 0
GO 31250 23 97 0 0
GO 31253 1 0 22 97
GO 31267 0 1 23 96
GO 31297 23 97 0 0
GO 31323 23 97 0 0
GO 31324 23 97 0 0
GO 31325 23 97 0 0
GO 31326 23 97 0 0
GO 31327 23 97 0 0
GO 31328 23 97 0 0
GO 31329 23 97 0 0
GO 31330 23 97 0 0
GO 31331 23 97 0 0
GO 31333 23 97 0 0
GO 31334 23 97 0 0
GO 31347 0 1 23 96
GO 31349 0 1 23 96
GO 31365 23 97 0 0
GO 31399 23 97 0 0
GO 31400 21 43 2 54
GO 31401 23 97 0 0
GO 31402 23 97 0 0
GO 31403 23 96 0 1
GO 31404 23 96 0 1
GO 31405 23 97 0 0
GO 31406 23 97 0 0
GO 31410 1 1 22 96
GO 31419 23 96 0 1
GO 31420 23 97 0 0
GO 31421 23 96 0 1
GO 31437 0 8 23 89
GO 31439 0 8 23 89
GO 31455 21 62 2 35
GO 31456 21 62 2 35
GO 31460 22 31 1 66
GO 31469 0 1 23 96
GO 31471 0 1 23 96
GO 31522 23 97 0 0
GO 31554 23 97 0 0
GO 31564 23 97 0 0
GO 31589 23 97 0 0
GO 31597 23 97 0 0
GO 31625 0 2 23 95
GO 31640 23 97 0 0
GO 31647 23 97 0 0
GO 31648 23 95 0 2
GO 31667 23 97 0 0
GO 31668 23 97 0 0
GO 31669 23 97 0 0
GO 31670 23 96 0 1
GO 31966 1 2 22 95
GO 31967 1 2 22 95
GO 31974 23 97 0 0
GO 31975 23 97 0 0
GO 31981 23 97 0 0
GO 31982 1 1 22 96
GO 31984 1 1 22 96
GO 32026 23 96 0 1
GO 32048 22 65 1 32
GO 32049 22 65 1 32
GO 32055 15 90 8 7
GO 32067 0 4 23 93
GO 32069 23 97 0 0
GO 32074 23 97 0 0
GO 32101 21 44 2 53
GO 32102 1 0 22 97
GO 32103 0 1 23 96
GO 32135 1 2 22 95
GO 32136 23 96 0 1
GO 32147 23 97 0 0
GO 32150 23 97 0 0
GO 32153 23 97 0 0
GO 32155 0 1 23 96
GO 32194 23 97 0 0
GO 32196 14 15 9 82
GO 32259 23 97 0 0
GO 32261 23 96 0 1
GO 32262 23 83 0 14
GO 32263 23 96 0 1
GO 32264 23 96 0 1
GO 32265 0 5 23 92
GO 32267 23 97 0 0
GO 32268 23 97 0 0
GO 32269 23 97 0 0
GO 32270 23 97 0 0
GO 32271 23 97 0 0
GO 32272 23 97 0 0
GO 32296 23 97 0 0
GO 32297 23 97 0 0
GO 32298 23 97 0 0
GO 32299 23 96 0 1
GO 32300 23 97 0 0
GO 32324 23 97 0 0
GO 32329 23 96 0 1
GO 32359 23 96 0 1
GO 32386 23 97 0 0
GO 32392 23 97 0 0
GO 32409 23 97 0 0
GO 32410 23 97 0 0
GO 32412 23 97 0 0
GO 32413 23 97 0 0
GO 32446 0 3 23 94
GO 32448 0 2 23 95
GO 32459 23 95 0 2
GO 32462 23 95 0 2
GO 32465 23 97 0 0
GO 32466 23 97 0 0
GO 32501 1 2 22 95
GO 32502 23 97 0 0
GO 32504 0 1 23 96
GO 32505 23 97 0 0
GO 32506 23 97 0 0
GO 32507 0 1 23 96
GO 32508 23 97 0 0
GO 32535 23 97 0 0
GO 32549 23 97 0 0
GO 32550 23 97 0 0
GO 32551 23 97 0 0
GO 32552 23 97 0 0
GO 32553 23 97 0 0
GO 32554 23 97 0 0
GO 32555 23 97 0 0
GO 32556 23 97 0 0
GO 32557 23 97 0 0
GO 32558 23 97 0 0
GO 32559 23 97 0 0
GO 32560 23 97 0 0
GO 32561 23 97 0 0
GO 32564 23 97 0 0
GO 32567 23 97 0 0
