"","G","Gene","MC","WTC","MD","WTD","Fisher.p","phi","OR1","OR2"
"1164","GO",7015,12,0,11,22,6.95e-05,-0.59,"0.000",Inf
"1165","GO",7034,0,0,23,22,1,NA,"NaN",NA
"1166","GO",7041,0,0,23,22,1,NA,"NaN",NA
"1167","GO",7049,23,22,0,0,1,NA,"NaN",NA
"1168","GO",7059,23,22,0,0,1,NA,"NaN",NA
"1169","GO",7062,23,22,0,0,1,NA,"NaN",NA
"1170","GO",7154,23,22,0,0,1,NA,"NaN",NA
"1171","GO",7155,23,22,0,0,1,NA,"NaN",NA
"1172","GO",7163,23,22,0,0,1,NA,"NaN",NA
"1173","GO",7165,23,22,0,0,1,NA,"NaN",NA
"1174","GO",7166,0,0,23,22,1,NA,"NaN",NA
"1175","GO",7167,0,0,23,22,1,NA,"NaN",NA
"1176","GO",7178,0,0,23,22,1,NA,"NaN",NA
"1177","GO",7204,0,0,23,22,1,NA,"NaN",NA
"1178","GO",7231,23,22,0,0,1,NA,"NaN",NA
"1179","GO",7249,0,0,23,22,1,NA,"NaN",NA
"1180","GO",7267,23,22,0,0,1,NA,"NaN",NA
"1181","GO",7275,1,0,22,22,1,-0.147,"0.000",Inf
"1182","GO",7276,0,0,23,22,1,NA,"NaN",NA
"1183","GO",7281,0,0,23,22,1,NA,"NaN",NA
"1184","GO",7292,0,0,23,22,1,NA,"NaN",NA
"1185","GO",7346,23,22,0,0,1,NA,"NaN",NA
"1186","GO",7399,1,0,22,22,1,-0.147,"0.000",Inf
"1187","GO",7417,1,0,22,22,1,-0.147,"0.000",Inf
"1188","GO",7420,1,0,22,22,1,-0.147,"0.000",Inf
"1189","GO",7530,0,0,23,22,1,NA,"NaN",NA
"1190","GO",7548,0,0,23,22,1,NA,"NaN",NA
"1191","GO",7568,1,0,22,22,1,-0.147,"0.000",Inf
"1192","GO",7584,23,22,0,0,1,NA,"NaN",NA
"1193","GO",8022,23,18,0,4,0.0491,-0.319,"0.000",Inf
"1194","GO",8026,23,22,0,0,1,NA,"NaN",NA
"1195","GO",8028,22,22,1,0,1,0.147,"Inf",0
"1196","GO",8033,23,22,0,0,1,NA,"NaN",NA
"1197","GO",8047,23,22,0,0,1,NA,"NaN",NA
"1198","GO",8061,16,21,7,1,0.047,0.338,"9.190",0.109
"1199","GO",8073,23,22,0,0,1,NA,"NaN",NA
"1200","GO",8079,23,22,0,0,1,NA,"NaN",NA
"1201","GO",8080,23,22,0,0,1,NA,"NaN",NA
"1202","GO",8081,23,22,0,0,1,NA,"NaN",NA
"1203","GO",8094,23,22,0,0,1,NA,"NaN",NA
"1204","GO",8097,23,22,0,0,1,NA,"NaN",NA
"1205","GO",8104,23,22,0,0,1,NA,"NaN",NA
"1206","GO",8106,1,0,22,22,1,-0.147,"0.000",Inf
"1207","GO",8108,1,0,22,22,1,-0.147,"0.000",Inf
"1208","GO",8119,23,22,0,0,1,NA,"NaN",NA
"1209","GO",8127,22,21,1,1,1,-0.005,"0.955",1.05
"1210","GO",8134,23,22,0,0,1,NA,"NaN",NA
"1211","GO",8135,23,22,0,0,1,NA,"NaN",NA
"1212","GO",8137,23,22,0,0,1,NA,"NaN",NA
"1213","GO",8138,22,21,1,1,1,-0.005,"0.955",1.05
"1214","GO",8143,23,22,0,0,1,NA,"NaN",NA
"1215","GO",8144,23,22,0,0,1,NA,"NaN",NA
"1216","GO",8150,23,22,0,0,1,NA,"NaN",NA
"1217","GO",8152,23,22,0,0,1,NA,"NaN",NA
"1218","GO",8154,12,0,11,22,6.95e-05,-0.59,"0.000",Inf
"1219","GO",8156,23,22,0,0,1,NA,"NaN",NA
"1220","GO",8168,23,22,0,0,1,NA,"NaN",NA
"1221","GO",8169,23,22,0,0,1,NA,"NaN",NA
"1222","GO",8170,23,22,0,0,1,NA,"NaN",NA
"1223","GO",8171,23,22,0,0,1,NA,"NaN",NA
"1224","GO",8172,23,22,0,0,1,NA,"NaN",NA
"1225","GO",8173,23,22,0,0,1,NA,"NaN",NA
"1226","GO",8175,23,22,0,0,1,NA,"NaN",NA
"1227","GO",8176,23,22,0,0,1,NA,"NaN",NA
"1228","GO",8177,23,22,0,0,1,NA,"NaN",NA
"1229","GO",8186,23,22,0,0,1,NA,"NaN",NA
"1230","GO",8194,23,22,0,0,1,NA,"NaN",NA
"1231","GO",8198,23,22,0,0,1,NA,"NaN",NA
"1232","GO",8199,23,22,0,0,1,NA,"NaN",NA
"1233","GO",8213,23,22,0,0,1,NA,"NaN",NA
"1234","GO",8214,1,19,22,3,1.18e-08,0.825,"139.000",0.00718
"1235","GO",8216,23,21,0,1,0.489,-0.154,"0.000",Inf
"1236","GO",8219,23,22,0,0,1,NA,"NaN",NA
"1237","GO",8233,23,22,0,0,1,NA,"NaN",NA
"1238","GO",8234,23,22,0,0,1,NA,"NaN",NA
"1239","GO",8235,23,22,0,0,1,NA,"NaN",NA
"1240","GO",8236,23,22,0,0,1,NA,"NaN",NA
"1241","GO",8237,23,22,0,0,1,NA,"NaN",NA
"1242","GO",8238,23,22,0,0,1,NA,"NaN",NA
"1243","GO",8239,23,22,0,0,1,NA,"NaN",NA
"1244","GO",8242,23,22,0,0,1,NA,"NaN",NA
"1245","GO",8252,23,22,0,0,1,NA,"NaN",NA
"1246","GO",8253,23,22,0,0,1,NA,"NaN",NA
"1247","GO",8254,23,22,0,0,1,NA,"NaN",NA
"1248","GO",8270,23,22,0,0,1,NA,"NaN",NA
"1249","GO",8271,23,22,0,0,1,NA,"NaN",NA
"1250","GO",8272,23,22,0,0,1,NA,"NaN",NA
"1251","GO",8273,16,0,7,22,4.95e-07,-0.726,"0.000",Inf
"1252","GO",8276,23,22,0,0,1,NA,"NaN",NA
"1253","GO",8284,0,0,23,22,1,NA,"NaN",NA
"1254","GO",8289,23,22,0,0,1,NA,"NaN",NA
"1255","GO",8295,23,21,0,1,0.489,-0.154,"0.000",Inf
"1256","GO",8296,23,22,0,0,1,NA,"NaN",NA
"1257","GO",8297,23,22,0,0,1,NA,"NaN",NA
"1258","GO",8299,23,22,0,0,1,NA,"NaN",NA
"1259","GO",8301,23,22,0,0,1,NA,"NaN",NA
"1260","GO",8310,23,22,0,0,1,NA,"NaN",NA
"1261","GO",8312,23,21,0,1,0.489,-0.154,"0.000",Inf
"1262","GO",8320,23,22,0,0,1,NA,"NaN",NA
"1263","GO",8324,23,22,0,0,1,NA,"NaN",NA
"1264","GO",8340,1,0,22,22,1,-0.147,"0.000",Inf
"1265","GO",8360,23,22,0,0,1,NA,"NaN",NA
"1266","GO",8361,23,22,0,0,1,NA,"NaN",NA
"1267","GO",8374,23,22,0,0,1,NA,"NaN",NA
"1268","GO",8375,23,22,0,0,1,NA,"NaN",NA
"1269","GO",8378,0,0,23,22,1,NA,"NaN",NA
"1270","GO",8379,23,22,0,0,1,NA,"NaN",NA
"1271","GO",8380,22,21,1,1,1,-0.005,"0.955",1.05
"1272","GO",8381,23,22,0,0,1,NA,"NaN",NA
"1273","GO",8406,0,0,23,22,1,NA,"NaN",NA
"1274","GO",8408,23,22,0,0,1,NA,"NaN",NA
"1275","GO",8409,23,22,0,0,1,NA,"NaN",NA
"1276","GO",8412,23,22,0,0,1,NA,"NaN",NA
"1277","GO",8413,23,22,0,0,1,NA,"NaN",NA
"1278","GO",8417,0,2,23,20,0.233,0.221,"Inf",0
"1279","GO",8425,23,22,0,0,1,NA,"NaN",NA
"1280","GO",8428,23,22,0,0,1,NA,"NaN",NA
"1281","GO",8441,23,21,0,1,0.489,-0.154,"0.000",Inf
"1282","GO",8444,23,22,0,0,1,NA,"NaN",NA
"1283","GO",8446,0,4,23,18,0.0491,0.319,"Inf",0
"1284","GO",8448,21,18,2,4,0.414,-0.139,"0.429",2.33
"1285","GO",8452,13,0,10,22,2.25e-05,-0.623,"0.000",Inf
"1286","GO",8460,12,22,11,0,0.000203,0.556,"Inf",0
"1287","GO",8463,23,22,0,0,1,NA,"NaN",NA
"1288","GO",8477,23,22,0,0,1,NA,"NaN",NA
"1289","GO",8478,0,0,23,22,1,NA,"NaN",NA
"1290","GO",8479,23,22,0,0,1,NA,"NaN",NA
"1291","GO",8483,23,22,0,0,1,NA,"NaN",NA
"1292","GO",8484,0,0,23,22,1,NA,"NaN",NA
"1293","GO",8490,0,2,23,20,0.233,0.221,"Inf",0
"1294","GO",8494,22,22,1,0,1,0.147,"Inf",0
"1295","GO",8495,23,22,0,0,1,NA,"NaN",NA
"1296","GO",8509,23,22,0,0,1,NA,"NaN",NA
"1297","GO",8512,23,22,0,0,1,NA,"NaN",NA
"1298","GO",8514,23,22,0,0,1,NA,"NaN",NA
"1299","GO",8519,23,22,0,0,1,NA,"NaN",NA
"1300","GO",8531,23,22,0,0,1,NA,"NaN",NA
"1301","GO",8534,23,22,0,0,1,NA,"NaN",NA
"1302","GO",8551,21,0,2,22,7.29e-11,-0.915,"0.000",Inf
"1303","GO",8553,1,0,22,22,1,-0.147,"0.000",Inf
"1304","GO",8556,16,0,7,22,4.95e-07,-0.726,"0.000",Inf
"1305","GO",8565,23,22,0,0,1,NA,"NaN",NA
"1306","GO",8585,0,0,23,22,1,NA,"NaN",NA
"1307","GO",8592,0,0,23,22,1,NA,"NaN",NA
"1308","GO",8610,23,22,0,0,1,NA,"NaN",NA
"1309","GO",8614,23,22,0,0,1,NA,"NaN",NA
"1310","GO",8615,23,22,0,0,1,NA,"NaN",NA
"1311","GO",8616,23,22,0,0,1,NA,"NaN",NA
"1312","GO",8617,1,0,22,22,1,-0.147,"0.000",Inf
"1313","GO",8630,0,0,23,22,1,NA,"NaN",NA
"1314","GO",8643,23,22,0,0,1,NA,"NaN",NA
"1315","GO",8645,1,18,22,4,7.33e-08,0.784,"99.000",0.0101
"1316","GO",8649,23,22,0,0,1,NA,"NaN",NA
"1317","GO",8650,23,22,0,0,1,NA,"NaN",NA
"1318","GO",8652,23,22,0,0,1,NA,"NaN",NA
"1319","GO",8653,23,22,0,0,1,NA,"NaN",NA
"1320","GO",8654,23,22,0,0,1,NA,"NaN",NA
"1321","GO",8655,23,22,0,0,1,NA,"NaN",NA
"1322","GO",8657,23,22,0,0,1,NA,"NaN",NA
"1323","GO",8658,23,22,0,0,1,NA,"NaN",NA
"1324","GO",8661,23,22,0,0,1,NA,"NaN",NA
"1325","GO",8663,23,22,0,0,1,NA,"NaN",NA
"1326","GO",8666,23,22,0,0,1,NA,"NaN",NA
"1327","GO",8671,0,0,23,22,1,NA,"NaN",NA
"1328","GO",8675,23,21,0,1,0.489,-0.154,"0.000",Inf
"1329","GO",8676,23,22,0,0,1,NA,"NaN",NA
"1330","GO",8677,22,22,1,0,1,0.147,"Inf",0
"1331","GO",8681,23,22,0,0,1,NA,"NaN",NA
"1332","GO",8682,23,22,0,0,1,NA,"NaN",NA
"1333","GO",8683,23,22,0,0,1,NA,"NaN",NA
"1334","GO",8685,23,22,0,0,1,NA,"NaN",NA
"1335","GO",8686,23,22,0,0,1,NA,"NaN",NA
"1336","GO",8689,23,22,0,0,1,NA,"NaN",NA
"1337","GO",8692,23,22,0,0,1,NA,"NaN",NA
"1338","GO",8693,23,22,0,0,1,NA,"NaN",NA
"1339","GO",8694,23,22,0,0,1,NA,"NaN",NA
"1340","GO",8696,23,22,0,0,1,NA,"NaN",NA
"1341","GO",8700,23,21,0,1,0.489,-0.154,"0.000",Inf
"1342","GO",8701,0,0,23,22,1,NA,"NaN",NA
"1343","GO",8703,22,22,1,0,1,0.147,"Inf",0
"1344","GO",8705,23,22,0,0,1,NA,"NaN",NA
"1345","GO",8710,23,22,0,0,1,NA,"NaN",NA
"1346","GO",8712,7,0,16,22,0.00916,-0.42,"0.000",Inf
"1347","GO",8713,23,22,0,0,1,NA,"NaN",NA
"1348","GO",8715,0,0,23,22,1,NA,"NaN",NA
"1349","GO",8716,23,22,0,0,1,NA,"NaN",NA
"1350","GO",8718,0,0,23,22,1,NA,"NaN",NA
"1351","GO",8719,23,22,0,0,1,NA,"NaN",NA
"1352","GO",8720,23,22,0,0,1,NA,"NaN",NA
"1353","GO",8721,0,0,23,22,1,NA,"NaN",NA
"1354","GO",8728,23,22,0,0,1,NA,"NaN",NA
"1355","GO",8732,23,22,0,0,1,NA,"NaN",NA
"1356","GO",8733,1,18,22,4,7.33e-08,0.784,"99.000",0.0101
"1357","GO",8734,23,22,0,0,1,NA,"NaN",NA
"1358","GO",8735,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1359","GO",8741,1,18,22,4,7.33e-08,0.784,"99.000",0.0101
"1360","GO",8742,1,18,22,4,7.33e-08,0.784,"99.000",0.0101
"1361","GO",8743,23,22,0,0,1,NA,"NaN",NA
"1362","GO",8745,23,22,0,0,1,NA,"NaN",NA
"1363","GO",8746,23,22,0,0,1,NA,"NaN",NA
"1364","GO",8750,23,22,0,0,1,NA,"NaN",NA
"1365","GO",8753,0,0,23,22,1,NA,"NaN",NA
"1366","GO",8756,23,22,0,0,1,NA,"NaN",NA
"1367","GO",8757,23,22,0,0,1,NA,"NaN",NA
"1368","GO",8758,23,22,0,0,1,NA,"NaN",NA
"1369","GO",8759,23,22,0,0,1,NA,"NaN",NA
"1370","GO",8760,23,21,0,1,0.489,-0.154,"0.000",Inf
"1371","GO",8761,7,2,16,20,0.135,-0.267,"0.229",4.38
"1372","GO",8762,23,22,0,0,1,NA,"NaN",NA
"1373","GO",8763,23,22,0,0,1,NA,"NaN",NA
"1374","GO",8764,23,22,0,0,1,NA,"NaN",NA
"1375","GO",8765,23,22,0,0,1,NA,"NaN",NA
"1376","GO",8766,23,22,0,0,1,NA,"NaN",NA
"1377","GO",8767,1,0,22,22,1,-0.147,"0.000",Inf
"1378","GO",8768,22,20,1,2,0.608,-0.095,"0.455",2.2
"1379","GO",8770,23,22,0,0,1,NA,"NaN",NA
"1380","GO",8773,23,22,0,0,1,NA,"NaN",NA
"1381","GO",8774,22,22,1,0,1,0.147,"Inf",0
"1382","GO",8776,23,22,0,0,1,NA,"NaN",NA
"1383","GO",8777,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1384","GO",8780,23,21,0,1,0.489,-0.154,"0.000",Inf
"1385","GO",8781,23,22,0,0,1,NA,"NaN",NA
"1386","GO",8782,23,22,0,0,1,NA,"NaN",NA
"1387","GO",8783,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1388","GO",8784,23,22,0,0,1,NA,"NaN",NA
"1389","GO",8785,23,22,0,0,1,NA,"NaN",NA
"1390","GO",8792,23,22,0,0,1,NA,"NaN",NA
"1391","GO",8794,0,0,23,22,1,NA,"NaN",NA
"1392","GO",8795,23,21,0,1,0.489,-0.154,"0.000",Inf
"1393","GO",8796,22,21,1,1,1,-0.005,"0.955",1.05
"1394","GO",8797,1,0,22,22,1,-0.147,"0.000",Inf
"1395","GO",8798,0,0,23,22,1,NA,"NaN",NA
"1396","GO",8800,14,22,9,0,0.00148,0.489,"Inf",0
"1397","GO",8801,1,18,22,4,7.33e-08,0.784,"99.000",0.0101
"1398","GO",8802,21,0,2,22,7.29e-11,-0.915,"0.000",Inf
"1399","GO",8803,22,21,1,1,1,-0.005,"0.955",1.05
"1400","GO",8804,0,0,23,22,1,NA,"NaN",NA
"1401","GO",8808,22,8,1,14,2.32e-05,-0.629,"0.026",38.5
"1402","GO",8809,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1403","GO",8810,0,0,23,22,1,NA,"NaN",NA
"1404","GO",8813,23,22,0,0,1,NA,"NaN",NA
"1405","GO",8817,23,22,0,0,1,NA,"NaN",NA
"1406","GO",8818,23,22,0,0,1,NA,"NaN",NA
"1407","GO",8819,23,21,0,1,0.489,-0.154,"0.000",Inf
"1408","GO",8820,23,21,0,1,0.489,-0.154,"0.000",Inf
"1409","GO",8821,23,22,0,0,1,NA,"NaN",NA
"1410","GO",8824,0,0,23,22,1,NA,"NaN",NA
"1411","GO",8825,0,0,23,22,1,NA,"NaN",NA
"1412","GO",8829,23,22,0,0,1,NA,"NaN",NA
"1413","GO",8830,22,22,1,0,1,0.147,"Inf",0
"1414","GO",8832,23,22,0,0,1,NA,"NaN",NA
"1415","GO",8833,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1416","GO",8834,23,22,0,0,1,NA,"NaN",NA
"1417","GO",8835,22,22,1,0,1,0.147,"Inf",0
"1418","GO",8836,23,21,0,1,0.489,-0.154,"0.000",Inf
"1419","GO",8837,23,22,0,0,1,NA,"NaN",NA
"1420","GO",8838,0,0,23,22,1,NA,"NaN",NA
"1421","GO",8839,23,21,0,1,0.489,-0.154,"0.000",Inf
"1422","GO",8840,23,22,0,0,1,NA,"NaN",NA
"1423","GO",8841,23,22,0,0,1,NA,"NaN",NA
"1424","GO",8843,0,0,23,22,1,NA,"NaN",NA
"1425","GO",8852,23,22,0,0,1,NA,"NaN",NA
"1426","GO",8853,23,22,0,0,1,NA,"NaN",NA
"1427","GO",8854,23,22,0,0,1,NA,"NaN",NA
"1428","GO",8855,23,22,0,0,1,NA,"NaN",NA
"1429","GO",8861,23,22,0,0,1,NA,"NaN",NA
"1430","GO",8864,21,21,2,1,1,0.083,"2.000",0.5
"1431","GO",8879,4,20,19,2,6.57e-07,0.737,"47.500",0.0211
"1432","GO",8881,23,22,0,0,1,NA,"NaN",NA
"1433","GO",8882,23,22,0,0,1,NA,"NaN",NA
"1434","GO",8883,23,22,0,0,1,NA,"NaN",NA
"1435","GO",8884,0,0,23,22,1,NA,"NaN",NA
"1436","GO",8885,0,0,23,22,1,NA,"NaN",NA
"1437","GO",8888,0,0,23,22,1,NA,"NaN",NA
"1438","GO",8892,0,0,23,22,1,NA,"NaN",NA
"1439","GO",8893,23,22,0,0,1,NA,"NaN",NA
"1440","GO",8894,23,22,0,0,1,NA,"NaN",NA
"1441","GO",8897,23,22,0,0,1,NA,"NaN",NA
"1442","GO",8899,23,22,0,0,1,NA,"NaN",NA
"1443","GO",8902,0,0,23,22,1,NA,"NaN",NA
"1444","GO",8905,0,0,23,22,1,NA,"NaN",NA
"1445","GO",8907,23,22,0,0,1,NA,"NaN",NA
"1446","GO",8909,23,21,0,1,0.489,-0.154,"0.000",Inf
"1447","GO",8914,23,21,0,1,0.489,-0.154,"0.000",Inf
"1448","GO",8915,23,22,0,0,1,NA,"NaN",NA
"1449","GO",8920,23,22,0,0,1,NA,"NaN",NA
"1450","GO",8921,0,0,23,22,1,NA,"NaN",NA
"1451","GO",8923,0,1,23,21,0.489,0.154,"Inf",0
"1452","GO",8924,0,0,23,22,1,NA,"NaN",NA
"1453","GO",8925,0,0,23,22,1,NA,"NaN",NA
"1454","GO",8928,0,0,23,22,1,NA,"NaN",NA
"1455","GO",8930,23,22,0,0,1,NA,"NaN",NA
"1456","GO",8932,23,22,0,0,1,NA,"NaN",NA
"1457","GO",8933,23,22,0,0,1,NA,"NaN",NA
"1458","GO",8934,23,22,0,0,1,NA,"NaN",NA
"1459","GO",8935,22,22,1,0,1,0.147,"Inf",0
"1460","GO",8939,23,22,0,0,1,NA,"NaN",NA
"1461","GO",8940,22,22,1,0,1,0.147,"Inf",0
"1462","GO",8941,4,8,19,14,0.189,0.214,"2.710",0.368
"1463","GO",8942,0,0,23,22,1,NA,"NaN",NA
"1464","GO",8946,23,22,0,0,1,NA,"NaN",NA
"1465","GO",8948,23,22,0,0,1,NA,"NaN",NA
"1466","GO",8951,0,0,23,22,1,NA,"NaN",NA
"1467","GO",8955,23,22,0,0,1,NA,"NaN",NA
"1468","GO",8959,21,22,2,0,0.489,0.211,"Inf",0
"1469","GO",8961,23,22,0,0,1,NA,"NaN",NA
"1470","GO",8962,23,22,0,0,1,NA,"NaN",NA
"1471","GO",8963,23,22,0,0,1,NA,"NaN",NA
"1472","GO",8964,23,22,0,0,1,NA,"NaN",NA
"1473","GO",8965,23,22,0,0,1,NA,"NaN",NA
"1474","GO",8966,23,22,0,0,1,NA,"NaN",NA
"1475","GO",8967,23,22,0,0,1,NA,"NaN",NA
"1476","GO",8968,0,0,23,22,1,NA,"NaN",NA
"1477","GO",8973,23,22,0,0,1,NA,"NaN",NA
"1478","GO",8976,23,20,0,2,0.233,-0.221,"0.000",Inf
"1479","GO",8977,23,22,0,0,1,NA,"NaN",NA
"1480","GO",8979,5,10,18,12,0.12,0.251,"3.000",0.333
"1481","GO",8982,23,22,0,0,1,NA,"NaN",NA
"1482","GO",8983,23,18,0,4,0.0491,-0.319,"0.000",Inf
"1483","GO",8984,23,22,0,0,1,NA,"NaN",NA
"1484","GO",8986,23,20,0,2,0.233,-0.221,"0.000",Inf
"1485","GO",8987,23,22,0,0,1,NA,"NaN",NA
"1486","GO",8988,23,22,0,0,1,NA,"NaN",NA
"1487","GO",8989,23,22,0,0,1,NA,"NaN",NA
"1488","GO",8990,23,22,0,0,1,NA,"NaN",NA
"1489","GO",8995,23,21,0,1,0.489,-0.154,"0.000",Inf
"1490","GO",8996,23,22,0,0,1,NA,"NaN",NA
"1491","GO",8997,23,22,0,0,1,NA,"NaN",NA
"1492","GO",8998,23,22,0,0,1,NA,"NaN",NA
"1493","GO",8999,23,21,0,1,0.489,-0.154,"0.000",Inf
"1494","GO",9000,23,22,0,0,1,NA,"NaN",NA
"1495","GO",9002,23,22,0,0,1,NA,"NaN",NA
"1496","GO",9007,23,22,0,0,1,NA,"NaN",NA
"1497","GO",9008,23,22,0,0,1,NA,"NaN",NA
"1498","GO",9009,23,22,0,0,1,NA,"NaN",NA
"1499","GO",9011,20,22,3,0,0.233,0.261,"Inf",0
"1500","GO",9014,22,22,1,0,1,0.147,"Inf",0
"1501","GO",9015,23,22,0,0,1,NA,"NaN",NA
"1502","GO",9016,23,22,0,0,1,NA,"NaN",NA
"1503","GO",9017,23,22,0,0,1,NA,"NaN",NA
"1504","GO",9019,22,22,1,0,1,0.147,"Inf",0
"1505","GO",9020,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1506","GO",9022,23,22,0,0,1,NA,"NaN",NA
"1507","GO",9026,0,0,23,22,1,NA,"NaN",NA
"1508","GO",9029,23,22,0,0,1,NA,"NaN",NA
"1509","GO",9030,23,21,0,1,0.489,-0.154,"0.000",Inf
"1510","GO",9032,23,22,0,0,1,NA,"NaN",NA
"1511","GO",9033,23,22,0,0,1,NA,"NaN",NA
"1512","GO",9036,23,22,0,0,1,NA,"NaN",NA
"1513","GO",9037,23,22,0,0,1,NA,"NaN",NA
"1514","GO",9039,6,0,17,22,0.0216,-0.384,"0.000",Inf
"1515","GO",9041,23,22,0,0,1,NA,"NaN",NA
"1516","GO",9042,22,0,1,22,5.83e-12,-0.957,"0.000",Inf
"1517","GO",9045,0,0,23,22,1,NA,"NaN",NA
"1518","GO",9052,23,22,0,0,1,NA,"NaN",NA
"1519","GO",9055,23,22,0,0,1,NA,"NaN",NA
"1520","GO",9056,23,22,0,0,1,NA,"NaN",NA
"1521","GO",9057,23,22,0,0,1,NA,"NaN",NA
"1522","GO",9058,23,22,0,0,1,NA,"NaN",NA
"1523","GO",9059,23,22,0,0,1,NA,"NaN",NA
"1524","GO",9060,23,22,0,0,1,NA,"NaN",NA
"1525","GO",9061,23,22,0,0,1,NA,"NaN",NA
"1526","GO",9062,23,22,0,0,1,NA,"NaN",NA
"1527","GO",9063,23,22,0,0,1,NA,"NaN",NA
"1528","GO",9064,23,22,0,0,1,NA,"NaN",NA
"1529","GO",9065,23,22,0,0,1,NA,"NaN",NA
"1530","GO",9066,23,22,0,0,1,NA,"NaN",NA
"1531","GO",9067,23,22,0,0,1,NA,"NaN",NA
"1532","GO",9068,23,22,0,0,1,NA,"NaN",NA
"1533","GO",9069,23,22,0,0,1,NA,"NaN",NA
"1534","GO",9070,23,22,0,0,1,NA,"NaN",NA
"1535","GO",9071,23,22,0,0,1,NA,"NaN",NA
"1536","GO",9072,23,22,0,0,1,NA,"NaN",NA
"1537","GO",9073,23,22,0,0,1,NA,"NaN",NA
"1538","GO",9074,23,22,0,0,1,NA,"NaN",NA
"1539","GO",9078,23,22,0,0,1,NA,"NaN",NA
"1540","GO",9079,23,22,0,0,1,NA,"NaN",NA
"1541","GO",9080,23,22,0,0,1,NA,"NaN",NA
"1542","GO",9081,23,22,0,0,1,NA,"NaN",NA
"1543","GO",9082,23,22,0,0,1,NA,"NaN",NA
"1544","GO",9084,23,22,0,0,1,NA,"NaN",NA
"1545","GO",9085,23,22,0,0,1,NA,"NaN",NA
"1546","GO",9086,23,22,0,0,1,NA,"NaN",NA
"1547","GO",9088,23,22,0,0,1,NA,"NaN",NA
"1548","GO",9089,23,22,0,0,1,NA,"NaN",NA
"1549","GO",9090,23,22,0,0,1,NA,"NaN",NA
"1550","GO",9092,23,22,0,0,1,NA,"NaN",NA
"1551","GO",9093,21,22,2,0,0.489,0.211,"Inf",0
"1552","GO",9094,23,22,0,0,1,NA,"NaN",NA
"1553","GO",9095,23,22,0,0,1,NA,"NaN",NA
"1554","GO",9097,23,22,0,0,1,NA,"NaN",NA
"1555","GO",9098,23,22,0,0,1,NA,"NaN",NA
"1556","GO",9099,23,22,0,0,1,NA,"NaN",NA
"1557","GO",9100,21,22,2,0,0.489,0.211,"Inf",0
"1558","GO",9101,21,22,2,0,0.489,0.211,"Inf",0
"1559","GO",9102,23,22,0,0,1,NA,"NaN",NA
"1560","GO",9103,23,22,0,0,1,NA,"NaN",NA
"1561","GO",9106,23,22,0,0,1,NA,"NaN",NA
"1562","GO",9107,23,22,0,0,1,NA,"NaN",NA
"1563","GO",9108,23,22,0,0,1,NA,"NaN",NA
"1564","GO",9110,23,22,0,0,1,NA,"NaN",NA
"1565","GO",9112,23,22,0,0,1,NA,"NaN",NA
"1566","GO",9113,23,22,0,0,1,NA,"NaN",NA
"1567","GO",9114,0,0,23,22,1,NA,"NaN",NA
"1568","GO",9116,23,22,0,0,1,NA,"NaN",NA
"1569","GO",9117,23,22,0,0,1,NA,"NaN",NA
"1570","GO",9119,23,22,0,0,1,NA,"NaN",NA
"1571","GO",9120,23,22,0,0,1,NA,"NaN",NA
"1572","GO",9123,23,22,0,0,1,NA,"NaN",NA
"1573","GO",9124,23,22,0,0,1,NA,"NaN",NA
"1574","GO",9125,23,22,0,0,1,NA,"NaN",NA
"1575","GO",9126,23,22,0,0,1,NA,"NaN",NA
"1576","GO",9127,23,22,0,0,1,NA,"NaN",NA
"1577","GO",9129,23,22,0,0,1,NA,"NaN",NA
"1578","GO",9130,23,22,0,0,1,NA,"NaN",NA
"1579","GO",9131,23,22,0,0,1,NA,"NaN",NA
"1580","GO",9132,23,22,0,0,1,NA,"NaN",NA
"1581","GO",9133,23,22,0,0,1,NA,"NaN",NA
"1582","GO",9135,23,22,0,0,1,NA,"NaN",NA
"1583","GO",9136,22,21,1,1,1,-0.005,"0.955",1.05
"1584","GO",9138,23,22,0,0,1,NA,"NaN",NA
"1585","GO",9139,23,22,0,0,1,NA,"NaN",NA
"1586","GO",9141,23,22,0,0,1,NA,"NaN",NA
"1587","GO",9142,23,22,0,0,1,NA,"NaN",NA
"1588","GO",9143,23,22,0,0,1,NA,"NaN",NA
"1589","GO",9144,23,22,0,0,1,NA,"NaN",NA
"1590","GO",9145,23,22,0,0,1,NA,"NaN",NA
"1591","GO",9146,23,22,0,0,1,NA,"NaN",NA
"1592","GO",9147,23,22,0,0,1,NA,"NaN",NA
"1593","GO",9148,23,22,0,0,1,NA,"NaN",NA
"1594","GO",9149,23,22,0,0,1,NA,"NaN",NA
"1595","GO",9150,23,22,0,0,1,NA,"NaN",NA
"1596","GO",9151,23,22,0,0,1,NA,"NaN",NA
"1597","GO",9152,23,22,0,0,1,NA,"NaN",NA
"1598","GO",9155,23,22,0,0,1,NA,"NaN",NA
"1599","GO",9156,23,22,0,0,1,NA,"NaN",NA
"1600","GO",9157,23,22,0,0,1,NA,"NaN",NA
